IdAluno,IdTurma,IdMeta,_CodigoConceito,Aulas,Faltas,StConceitoConfirmado,IdMetaConceito
332,190,235,,,,True,285.0
332,190,237,,,,True,273.0
332,190,238,,,,True,285.0
332,190,400,,,,True,267.0
332,190,407,,,,True,403.0
332,190,408,,,,True,403.0
332,190,420,,,,True,285.0
332,276,397,,,,False,292.0
332,276,398,,,,True,292.0
332,516,456,,,,True,404.0
332,516,457,,,,True,404.0
332,516,510,,,,True,403.0
332,516,526,,,,True,400.0
332,540,517,,,,True,403.0
333,94,40,,,,False,
333,94,42,,,,True,68.0
333,94,43,,,,True,68.0
333,94,211,,,,False,
333,186,234,,,,True,267.0
333,186,235,,,,True,273.0
333,186,237,,,,True,267.0
333,186,238,,,,True,267.0
333,186,400,,,,True,285.0
333,186,407,,,,True,291.0
333,186,408,,,,True,291.0
333,186,420,,,,True,285.0
333,274,397,,,,True,291.0
333,274,398,,,,True,291.0
334,94,40,,,,False,
334,94,42,,,,True,68.0
334,94,43,,,,True,68.0
334,94,211,,,,False,
334,190,234,,,,True,267.0
334,190,235,,,,True,285.0
334,190,237,,,,True,267.0
334,190,238,,,,True,273.0
334,190,400,,,,True,273.0
334,190,407,,,,True,402.0
334,190,408,,,,True,402.0
334,190,420,,,,True,267.0
334,276,397,,,,False,292.0
334,276,398,,,,True,291.0
334,516,456,,,,True,404.0
334,516,457,,,,True,404.0
334,516,510,,,,True,402.0
334,516,526,,,,True,378.0
334,540,517,,,,True,402.0
335,94,40,,,,False,
335,94,42,,,,True,68.0
335,94,43,,,,True,66.0
335,94,211,,,,False,
335,190,407,,,,False,
336,92,43,,,,True,65.0
336,92,211,,,,True,65.0
336,174,228,,,,True,255.0
336,174,229,,,,True,255.0
336,174,231,,,,True,268.0
336,174,232,,,,True,255.0
336,174,399,,,,True,255.0
336,174,419,,,,True,255.0
336,491,444,,,,True,376.0
336,491,445,,,,False,395.0
336,491,447,,,,True,376.0
336,491,448,,,,True,389.0
336,491,506,,,,True,402.0
336,491,507,,,,True,402.0
336,491,529,,,,True,389.0
336,491,530,,,,True,389.0
336,532,517,,,,True,402.0
336,532,518,,,,True,402.0
337,92,42,,,,True,67.0
337,92,43,,,,True,67.0
337,92,211,,,,True,65.0
337,190,234,,,,True,256.0
337,190,235,,,,True,273.0
337,190,237,,,,True,267.0
337,190,238,,,,True,273.0
337,190,400,,,,True,273.0
337,190,407,,,,True,450.0
337,190,408,,,,True,450.0
337,190,420,,,,True,267.0
337,276,397,,,,False,290.0
337,276,398,,,,True,290.0
337,542,517,,,,True,383.0
337,542,518,,,,True,383.0
337,583,456,,,,True,378.0
337,583,457,,,,True,404.0
337,583,459,,,,True,378.0
337,583,460,,,,True,387.0
337,583,510,,,,True,450.0
337,583,511,,,,True,450.0
337,583,526,,,,True,378.0
337,583,527,,,,True,378.0
337,691,602,,,,True,450.0
337,739,574,,,,True,438.0
337,739,576,,,,True,450.0
337,739,580,,,,True,437.0
338,92,42,,,,True,68.0
338,92,43,,,,True,68.0
338,92,211,,,,True,67.0
338,169,228,,,,True,255.0
338,169,229,,,,True,268.0
338,169,231,,,,True,268.0
338,169,232,,,,True,268.0
338,169,399,,,,True,255.0
338,169,419,,,,True,255.0
338,487,444,,,,True,395.0
338,487,445,,,,True,395.0
338,487,447,,,,True,409.0
338,487,448,,,,True,395.0
338,487,506,,,,True,452.0
338,487,507,,,,True,452.0
338,487,529,,,,True,389.0
338,487,530,,,,True,389.0
338,544,517,,,,False,383.0
338,544,518,,,,True,402.0
338,644,558,,,,True,452.0
338,644,560,,,,True,430.0
338,644,562,,,,True,431.0
338,644,564,,,,True,432.0
338,684,602,,,,True,452.0
339,92,42,,,,True,67.0
339,92,43,,,,True,67.0
339,92,211,,,,True,68.0
339,177,228,,,,True,268.0
339,177,229,,,,True,255.0
339,177,231,,,,True,255.0
339,177,232,,,,True,255.0
339,177,399,,,,True,255.0
339,177,419,,,,True,255.0
339,491,444,,,,True,376.0
339,491,445,,,,False,395.0
339,491,447,,,,True,376.0
339,491,448,,,,True,389.0
339,491,506,,,,True,450.0
339,491,507,,,,True,450.0
339,491,529,,,,True,389.0
339,491,530,,,,True,389.0
339,532,517,,,,True,382.0
339,532,518,,,,True,402.0
339,659,567,,,,True,450.0
339,659,568,,,,True,433.0
339,659,570,,,,True,434.0
339,659,572,,,,True,434.0
339,735,603,,,,True,450.0
340,92,42,,,,True,68.0
340,92,43,,,,True,68.0
340,92,211,,,,True,68.0
340,177,228,,,,True,255.0
340,177,229,,,,True,255.0
340,177,231,,,,True,274.0
340,177,232,,,,True,268.0
340,177,399,,,,True,255.0
340,177,419,,,,True,255.0
340,490,444,,,,True,389.0
340,490,445,,,,True,395.0
340,490,447,,,,True,389.0
340,490,448,,,,True,389.0
340,490,506,,,,True,449.0
340,490,507,,,,True,449.0
340,490,529,,,,True,389.0
340,490,530,,,,True,389.0
340,539,517,,,,True,403.0
340,539,518,,,,True,402.0
340,659,567,,,,True,449.0
340,659,568,,,,True,436.0
340,659,570,,,,True,435.0
340,659,572,,,,True,434.0
340,698,603,,,,True,449.0
341,92,43,,,,True,67.0
341,92,211,,,,True,67.0
341,190,234,,,,True,267.0
341,190,235,,,,True,273.0
341,190,237,,,,True,267.0
341,190,238,,,,True,267.0
341,190,400,,,,True,267.0
341,190,407,,,,True,451.0
341,190,408,,,,True,451.0
341,190,420,,,,True,267.0
341,276,397,,,,False,292.0
341,276,398,,,,True,290.0
341,491,444,,,,True,389.0
341,491,445,,,,False,395.0
341,491,447,,,,True,376.0
341,491,448,,,,True,389.0
341,491,506,,,,True,451.0
341,491,507,,,,True,451.0
341,491,529,,,,True,389.0
341,491,530,,,,True,389.0
341,532,517,,,,True,383.0
341,532,518,,,,True,383.0
341,659,566,,,,True,451.0
341,659,568,,,,True,433.0
341,659,570,,,,True,434.0
341,659,572,,,,True,434.0
341,692,602,,,,True,451.0
342,92,42,,,,True,68.0
342,92,43,,,,True,67.0
342,92,211,,,,True,65.0
342,177,228,,,,True,255.0
342,177,229,,,,True,268.0
342,177,231,,,,True,268.0
342,177,232,,,,True,255.0
342,177,399,,,,True,268.0
342,177,419,,,,True,255.0
343,89,42,,,,True,65.0
343,89,43,,,,True,66.0
343,89,211,,,,False,
343,177,228,,,,True,255.0
343,177,229,,,,True,255.0
343,177,231,,,,True,268.0
343,177,232,,,,True,255.0
343,177,399,,,,True,268.0
343,177,419,,,,True,255.0
343,578,438,,,,True,390.0
343,578,439,,,,True,396.0
343,578,441,,,,True,390.0
343,578,442,,,,True,396.0
343,578,532,,,,False,375.0
343,578,533,,,,True,375.0
343,648,559,,,,True,450.0
343,648,562,,,,True,431.0
343,648,564,,,,True,431.0
343,698,603,,,,True,450.0
344,89,42,,,,True,65.0
344,89,43,,,,True,66.0
344,89,211,,,,False,
344,174,228,,,,True,255.0
344,174,229,,,,True,268.0
344,174,231,,,,True,268.0
344,174,232,,,,True,255.0
344,174,399,,,,True,255.0
344,174,419,,,,True,255.0
344,490,444,,,,True,389.0
344,490,445,,,,True,395.0
344,490,447,,,,True,389.0
344,490,448,,,,True,389.0
344,490,506,,,,True,449.0
344,490,507,,,,True,449.0
344,490,529,,,,True,389.0
344,490,530,,,,True,389.0
344,539,517,,,,True,403.0
344,539,518,,,,True,402.0
344,659,567,,,,True,449.0
344,659,568,,,,True,433.0
344,659,570,,,,True,434.0
344,659,572,,,,True,434.0
344,735,603,,,,True,449.0
345,89,42,,,,True,68.0
345,89,43,,,,True,67.0
345,89,211,,,,False,
345,189,234,,,,True,256.0
345,189,235,,,,True,273.0
345,189,400,,,,True,256.0
345,189,407,,,,True,290.0
345,286,397,,,,True,290.0
346,89,42,,,,True,67.0
346,89,43,,,,True,67.0
346,89,211,,,,False,
346,186,234,,,,True,256.0
346,186,235,,,,True,273.0
346,186,237,,,,True,256.0
346,186,238,,,,True,256.0
346,186,400,,,,True,256.0
346,186,407,,,,True,449.0
346,186,408,,,,True,449.0
346,186,420,,,,True,256.0
346,274,397,,,,True,290.0
346,274,398,,,,True,290.0
346,501,456,,,,True,378.0
346,501,457,,,,True,387.0
346,501,459,,,,True,378.0
346,501,460,,,,True,387.0
346,501,510,,,,True,449.0
346,501,511,,,,True,449.0
346,501,526,,,,True,378.0
346,501,527,,,,True,378.0
346,538,517,,,,True,382.0
346,538,518,,,,True,382.0
346,709,602,,,,True,449.0
346,729,574,,,,True,437.0
346,729,576,,,,True,449.0
346,729,580,,,,True,437.0
347,95,48,,,,False,69.0
347,95,49,,,,True,72.0
347,95,209,,,,True,70.0
347,95,210,,,,False,291.0
347,249,252,,,,True,258.0
347,249,253,,,,True,278.0
347,249,255,,,,True,278.0
347,249,256,,,,True,265.0
347,249,401,,,,True,265.0
347,249,413,,,,False,291.0
347,249,414,,,,False,291.0
347,249,421,,,,True,278.0
347,297,397,,,,False,291.0
347,297,398,,,,True,292.0
348,95,48,,,,False,71.0
348,95,49,,,,True,72.0
348,95,209,,,,True,71.0
348,95,210,,,,True,402.0
348,183,228,,,,True,268.0
348,183,229,,,,True,255.0
348,183,231,,,,True,268.0
348,183,232,,,,True,255.0
348,183,399,,,,True,255.0
348,183,419,,,,True,255.0
348,194,407,,,,True,402.0
348,541,517,,,,True,402.0
348,541,518,,,,True,402.0
348,579,444,,,,True,376.0
348,579,445,,,,True,389.0
348,579,447,,,,True,389.0
348,579,448,,,,True,389.0
348,579,506,,,,True,402.0
348,579,507,,,,True,402.0
348,579,529,,,,True,389.0
348,579,530,,,,True,389.0
349,95,48,,,,False,
349,95,49,,,,False,
349,95,209,,,,False,
349,95,210,,,,False,
350,95,48,,,,False,70.0
350,95,49,,,,True,69.0
350,95,209,,,,True,71.0
350,95,210,,,,True,69.0
351,95,48,,,,False,
351,95,49,,,,True,72.0
351,95,209,,,,True,72.0
351,95,210,,,,True,70.0
352,90,48,,,,False,72.0
352,90,49,,,,True,72.0
352,90,209,,,,True,71.0
352,90,210,,,,True,450.0
352,249,252,,,,True,258.0
352,249,253,,,,True,278.0
352,249,255,,,,True,258.0
352,249,256,,,,True,265.0
352,249,401,,,,True,265.0
352,249,413,,,,True,450.0
352,249,414,,,,True,450.0
352,249,421,,,,True,265.0
352,297,397,,,,False,290.0
352,297,398,,,,True,290.0
352,499,450,,,,True,398.0
352,499,451,,,,True,386.0
352,499,453,,,,True,398.0
352,499,454,,,,True,398.0
352,499,495,,,,True,453.0
352,499,496,,,,True,453.0
352,499,508,,,,True,450.0
352,499,509,,,,True,450.0
352,543,517,,,,True,383.0
352,543,518,,,,True,383.0
352,689,603,,,,True,450.0
352,720,584,,,,True,453.0
352,720,587,,,,True,450.0
352,720,588,,,,True,441.0
352,720,590,,,,True,441.0
352,731,604,,,,True,453.0
353,95,48,,,,False,72.0
353,95,49,,,,True,69.0
353,95,209,,,,True,72.0
353,95,210,,,,True,69.0
353,416,407,,,,False,
354,95,48,,,,False,
354,95,49,,,,True,70.0
354,95,209,,,,False,
354,95,210,,,,True,70.0
355,93,48,,,,False,70.0
355,93,49,,,,True,69.0
355,93,209,,,,False,
355,93,210,,,,False,292.0
355,207,252,,,,True,265.0
355,207,253,,,,True,278.0
355,207,255,,,,True,258.0
355,207,256,,,,True,258.0
355,207,401,,,,True,265.0
355,207,413,,,,False,292.0
355,207,414,,,,False,292.0
355,207,421,,,,True,265.0
355,234,397,,,,False,292.0
355,234,398,,,,True,291.0
356,93,48,,,,False,70.0
356,93,49,,,,True,70.0
356,93,209,,,,True,71.0
356,93,210,,,,False,291.0
356,193,234,,,,True,256.0
356,193,235,,,,True,273.0
356,193,237,,,,True,256.0
356,193,238,,,,True,267.0
356,193,400,,,,True,267.0
356,193,407,,,,False,291.0
356,193,408,,,,False,291.0
356,193,420,,,,True,256.0
356,283,397,,,,False,291.0
356,283,398,,,,True,290.0
357,93,48,,,,False,71.0
357,93,49,,,,True,72.0
357,93,209,,,,True,71.0
357,93,210,,,,True,382.0
357,207,252,,,,True,258.0
357,207,253,,,,True,278.0
357,207,255,,,,True,258.0
357,207,256,,,,True,258.0
357,207,401,,,,True,265.0
357,207,413,,,,True,382.0
357,207,414,,,,True,382.0
357,207,421,,,,True,258.0
357,234,397,,,,False,289.0
357,234,398,,,,True,290.0
357,499,450,,,,True,379.0
357,499,451,,,,True,379.0
357,499,453,,,,True,398.0
357,499,454,,,,True,379.0
357,499,495,,,,True,379.0
357,499,496,,,,True,379.0
357,499,508,,,,True,382.0
357,499,509,,,,True,382.0
357,593,517,,,,True,382.0
357,593,518,,,,True,382.0
358,52,36,,,,True,63.0
358,52,37,,,,True,63.0
358,52,38,,,,True,63.0
358,159,222,,,,True,254.0
358,159,223,,,,True,254.0
358,159,224,,,,True,254.0
358,159,225,,,,True,254.0
358,159,226,,,,True,254.0
358,159,227,,,,True,254.0
358,476,438,,,,True,375.0
358,476,439,,,,True,375.0
358,476,441,,,,True,375.0
358,476,442,,,,True,375.0
358,476,532,,,,True,375.0
358,476,533,,,,True,375.0
358,645,558,,,,True,449.0
358,645,560,,,,True,430.0
358,645,564,,,,True,429.0
358,722,602,,,,True,449.0
359,52,36,,,,True,63.0
359,52,37,,,,True,63.0
359,52,38,,,,True,62.0
359,159,222,,,,True,254.0
359,159,223,,,,True,272.0
359,159,224,,,,True,254.0
359,159,225,,,,True,269.0
359,159,226,,,,True,269.0
359,159,227,,,,True,254.0
359,467,432,,,,True,391.0
359,467,433,,,,True,391.0
359,467,435,,,,True,374.0
359,467,436,,,,True,391.0
359,467,535,,,,True,391.0
359,467,536,,,,True,391.0
359,637,552,,,,True,425.0
359,637,554,,,,True,427.0
359,637,556,,,,True,427.0
360,52,36,,,,True,64.0
360,52,37,,,,True,61.0
360,52,38,,,,True,63.0
360,159,222,,,,True,286.0
360,159,223,,,,True,286.0
360,159,224,,,,True,286.0
360,159,225,,,,True,272.0
360,159,226,,,,True,286.0
360,159,227,,,,True,254.0
360,517,432,,,,True,391.0
360,517,433,,,,True,394.0
360,517,435,,,,True,391.0
360,517,436,,,,True,394.0
360,517,535,,,,True,391.0
360,517,536,,,,True,391.0
360,634,552,,,,True,425.0
360,634,554,,,,True,427.0
360,634,556,,,,True,427.0
361,52,36,,,,True,64.0
361,52,37,,,,True,61.0
361,52,38,,,,True,61.0
362,52,36,,,,True,63.0
362,52,37,,,,True,61.0
362,52,38,,,,True,62.0
362,169,228,,,,True,255.0
362,169,229,,,,True,255.0
362,169,231,,,,True,268.0
362,169,232,,,,True,268.0
362,169,399,,,,True,268.0
362,169,419,,,,True,255.0
362,476,438,,,,True,390.0
362,476,439,,,,True,396.0
362,476,532,,,,True,375.0
363,52,36,,,,True,64.0
363,52,37,,,,True,64.0
363,52,38,,,,True,62.0
363,161,223,,,,True,269.0
363,161,224,,,,True,254.0
363,161,225,,,,False,
363,170,228,,,,True,274.0
363,170,229,,,,False,
363,170,231,,,,True,268.0
363,170,232,,,,True,268.0
363,170,399,,,,False,
363,170,419,,,,True,268.0
363,477,438,,,,True,390.0
363,477,439,,,,True,390.0
363,477,441,,,,True,390.0
363,477,442,,,,True,375.0
363,477,532,,,,True,375.0
363,477,533,,,,True,375.0
363,646,558,,,,True,451.0
363,646,560,,,,True,431.0
363,646,562,,,,True,429.0
363,646,564,,,,True,430.0
363,733,602,,,,True,451.0
364,52,36,,,,True,64.0
364,52,37,,,,True,61.0
364,52,38,,,,True,64.0
364,159,222,,,,True,269.0
364,159,223,,,,True,272.0
364,159,224,,,,True,269.0
364,159,225,,,,True,269.0
364,159,226,,,,True,272.0
364,159,227,,,,True,254.0
365,52,36,,,,True,63.0
365,52,37,,,,True,62.0
365,52,38,,,,True,61.0
365,161,222,,,,True,254.0
365,161,223,,,,True,269.0
365,161,224,,,,True,254.0
365,161,225,,,,True,269.0
365,161,226,,,,True,254.0
365,161,227,,,,True,254.0
365,480,438,,,,True,390.0
365,480,439,,,,True,390.0
365,480,441,,,,True,390.0
365,480,442,,,,True,375.0
365,480,532,,,,True,375.0
365,480,533,,,,True,375.0
365,646,558,,,,True,451.0
365,646,560,,,,True,430.0
365,646,562,,,,True,429.0
365,646,564,,,,True,430.0
365,683,602,,,,True,451.0
366,52,36,,,,True,62.0
366,52,37,,,,True,62.0
366,52,38,,,,True,62.0
366,169,228,,,,True,268.0
366,169,229,,,,True,268.0
366,169,231,,,,True,268.0
366,169,232,,,,True,274.0
366,169,399,,,,True,268.0
366,169,419,,,,True,287.0
367,52,36,,,,True,63.0
367,52,37,,,,True,63.0
367,52,38,,,,True,63.0
367,159,222,,,,True,254.0
367,159,223,,,,True,254.0
367,159,224,,,,True,254.0
367,159,225,,,,True,254.0
367,159,226,,,,True,254.0
367,159,227,,,,True,254.0
367,476,438,,,,True,390.0
367,476,439,,,,True,375.0
367,476,441,,,,True,375.0
367,476,442,,,,True,375.0
367,476,532,,,,True,375.0
367,476,533,,,,True,375.0
367,643,558,,,,True,449.0
367,643,560,,,,True,429.0
367,643,562,,,,True,429.0
367,643,564,,,,True,429.0
367,688,602,,,,True,449.0
368,73,36,,,,True,61.0
368,73,37,,,,True,62.0
368,73,38,,,,True,63.0
369,73,36,,,,True,61.0
369,73,37,,,,True,62.0
369,73,38,,,,True,64.0
370,52,36,,,,True,64.0
370,52,37,,,,True,62.0
370,52,38,,,,True,63.0
370,166,222,,,,True,269.0
370,166,223,,,,True,269.0
370,166,224,,,,True,269.0
370,166,225,,,,True,254.0
370,166,226,,,,True,269.0
370,166,227,,,,True,272.0
370,484,438,,,,True,390.0
370,484,439,,,,True,396.0
370,484,441,,,,True,390.0
370,484,442,,,,True,396.0
370,484,532,,,,True,375.0
370,484,533,,,,True,375.0
370,737,560,,,,True,430.0
370,737,562,,,,True,431.0
370,737,564,,,,True,431.0
371,52,36,,,,True,63.0
371,52,37,,,,False,
371,52,38,,,,True,64.0
371,161,222,,,,True,254.0
371,161,223,,,,True,272.0
371,161,224,,,,True,254.0
371,161,225,,,,True,269.0
371,161,226,,,,True,269.0
371,161,227,,,,True,254.0
371,477,438,,,,True,390.0
371,477,439,,,,True,396.0
371,477,532,,,,True,375.0
372,69,25,,,,False,
372,69,36,,,,True,63.0
372,69,37,,,,True,64.0
372,69,38,,,,True,64.0
373,69,25,,,,False,
373,69,36,,,,True,63.0
373,69,37,,,,True,63.0
373,69,38,,,,True,63.0
373,162,222,,,,True,254.0
373,162,223,,,,True,254.0
373,162,224,,,,True,254.0
373,162,225,,,,True,269.0
373,162,226,,,,True,254.0
373,162,227,,,,True,269.0
373,478,438,,,,True,390.0
373,478,439,,,,True,396.0
373,478,441,,,,True,390.0
373,478,442,,,,True,375.0
373,478,532,,,,True,375.0
373,478,533,,,,True,375.0
373,645,558,,,,True,451.0
373,645,560,,,,True,429.0
373,645,564,,,,True,430.0
373,722,602,,,,True,451.0
374,69,25,,,,False,
374,69,36,,,,True,63.0
374,69,37,,,,True,64.0
374,69,38,,,,True,63.0
374,160,223,,,,True,254.0
374,160,224,,,,True,254.0
374,160,225,,,,False,
374,170,228,,,,True,255.0
374,170,229,,,,False,
374,170,231,,,,True,274.0
374,170,232,,,,True,255.0
374,170,399,,,,False,
374,170,419,,,,True,255.0
374,489,444,,,,True,389.0
374,489,445,,,,True,389.0
374,489,447,,,,True,376.0
374,489,448,,,,True,389.0
374,489,506,,,,True,449.0
374,489,507,,,,True,449.0
374,489,529,,,,True,389.0
374,489,530,,,,True,389.0
374,535,517,,,,True,382.0
374,535,518,,,,True,383.0
374,658,566,,,,True,449.0
374,658,568,,,,True,433.0
374,658,570,,,,True,433.0
374,658,572,,,,True,434.0
374,683,602,,,,True,449.0
375,69,25,,,,False,
375,69,36,,,,True,64.0
375,69,37,,,,True,64.0
375,69,38,,,,True,63.0
375,160,222,,,,True,269.0
375,160,223,,,,True,254.0
375,160,224,,,,True,254.0
375,160,225,,,,True,269.0
375,160,226,,,,True,269.0
375,160,227,,,,True,254.0
376,69,25,,,,False,
376,69,36,,,,True,63.0
376,69,37,,,,True,63.0
376,69,38,,,,True,63.0
376,160,222,,,,True,254.0
376,160,223,,,,True,269.0
376,160,224,,,,True,254.0
376,160,225,,,,True,269.0
376,160,226,,,,True,269.0
376,160,227,,,,True,254.0
376,476,438,,,,True,390.0
376,476,439,,,,True,396.0
376,476,441,,,,True,390.0
376,476,442,,,,True,375.0
376,476,532,,,,True,375.0
376,476,533,,,,True,375.0
376,644,558,,,,True,451.0
376,644,560,,,,True,430.0
376,644,562,,,,True,431.0
376,644,564,,,,True,431.0
376,684,602,,,,True,451.0
377,69,38,,,,False,
378,69,25,,,,False,
378,69,36,,,,True,63.0
378,69,37,,,,True,63.0
378,69,38,,,,True,63.0
378,160,222,,,,True,254.0
378,160,223,,,,True,254.0
378,160,224,,,,True,254.0
378,160,225,,,,True,269.0
378,160,226,,,,True,254.0
378,160,227,,,,True,254.0
378,480,438,,,,True,390.0
378,480,439,,,,True,390.0
378,480,441,,,,True,390.0
378,480,442,,,,True,375.0
378,480,532,,,,True,375.0
378,480,533,,,,True,375.0
378,646,558,,,,True,451.0
378,646,560,,,,True,430.0
378,646,562,,,,True,429.0
378,646,564,,,,True,429.0
378,683,602,,,,True,451.0
379,69,25,,,,False,
379,69,36,,,,True,63.0
379,69,37,,,,True,63.0
379,69,38,,,,True,63.0
379,244,222,,,,True,254.0
379,244,223,,,,True,254.0
379,244,224,,,,True,254.0
379,244,225,,,,True,254.0
379,244,226,,,,True,254.0
379,244,227,,,,True,254.0
379,578,438,,,,True,390.0
379,578,439,,,,True,390.0
379,578,441,,,,True,390.0
379,578,442,,,,True,375.0
379,578,532,,,,False,375.0
379,578,533,,,,True,375.0
379,698,603,,,,True,449.0
379,734,559,,,,True,449.0
379,734,564,,,,True,429.0
380,69,25,,,,False,
380,69,36,,,,True,64.0
380,69,37,,,,False,
380,69,38,,,,True,62.0
381,69,25,,,,False,
381,69,36,,,,True,63.0
381,69,37,,,,True,63.0
381,69,38,,,,True,63.0
381,160,222,,,,True,254.0
381,160,223,,,,True,254.0
381,160,224,,,,True,254.0
381,160,225,,,,True,254.0
381,160,226,,,,True,254.0
381,160,227,,,,True,254.0
381,480,438,,,,True,390.0
381,480,439,,,,True,375.0
381,480,441,,,,True,390.0
381,480,442,,,,True,375.0
381,480,532,,,,True,375.0
381,480,533,,,,True,375.0
381,646,558,,,,True,450.0
381,646,560,,,,True,430.0
381,646,562,,,,True,431.0
381,646,564,,,,True,429.0
381,683,602,,,,True,450.0
382,69,25,,,,False,
382,69,36,,,,True,64.0
382,69,37,,,,True,61.0
382,69,38,,,,True,62.0
382,257,222,,,,True,269.0
382,257,223,,,,True,254.0
382,257,224,,,,True,269.0
382,257,225,,,,False,254.0
382,257,226,,,,True,269.0
382,257,227,,,,True,272.0
382,478,438,,,,True,390.0
382,478,439,,,,True,390.0
382,478,441,,,,True,390.0
382,478,442,,,,True,375.0
382,478,532,,,,True,375.0
382,478,533,,,,True,375.0
382,645,558,,,,True,450.0
382,645,560,,,,True,429.0
382,645,564,,,,True,430.0
382,722,602,,,,True,450.0
383,69,25,,,,False,
383,69,36,,,,True,63.0
383,69,37,,,,True,61.0
383,69,38,,,,True,63.0
383,248,222,,,,True,286.0
383,248,224,,,,False,
383,248,225,,,,False,
384,70,24,,,,False,
384,70,25,,,,False,
384,70,36,,,,True,63.0
384,70,37,,,,True,63.0
384,70,38,,,,True,63.0
385,70,24,,,,False,
385,70,25,,,,False,
385,70,36,,,,True,63.0
385,70,37,,,,True,63.0
385,70,38,,,,True,63.0
385,161,223,,,,True,286.0
385,161,224,,,,True,254.0
385,161,225,,,,False,
386,70,24,,,,False,
386,70,25,,,,False,
386,70,36,,,,True,63.0
386,70,37,,,,True,63.0
386,70,38,,,,True,63.0
386,161,222,,,,True,254.0
386,161,223,,,,True,254.0
386,161,224,,,,True,254.0
386,161,225,,,,True,254.0
386,161,226,,,,True,254.0
386,161,227,,,,True,254.0
386,477,438,,,,True,390.0
386,477,439,,,,True,375.0
386,477,441,,,,True,375.0
386,477,442,,,,True,375.0
386,477,532,,,,True,375.0
386,477,533,,,,True,375.0
386,645,558,,,,True,449.0
386,645,560,,,,True,430.0
386,645,564,,,,True,429.0
386,709,602,,,,True,449.0
387,70,24,,,,False,
387,70,25,,,,False,
387,70,36,,,,True,63.0
387,70,37,,,,True,63.0
387,70,38,,,,True,63.0
387,577,438,,,,True,390.0
387,577,439,,,,True,396.0
387,577,441,,,,True,390.0
387,577,442,,,,True,375.0
387,577,532,,,,True,375.0
387,577,533,,,,True,375.0
387,734,559,,,,True,450.0
387,734,564,,,,True,430.0
387,735,603,,,,True,450.0
388,70,24,,,,False,
388,70,25,,,,False,
388,70,36,,,,True,61.0
388,70,37,,,,True,63.0
388,70,38,,,,True,63.0
388,160,223,,,,True,269.0
388,160,224,,,,True,269.0
388,160,225,,,,True,269.0
389,70,24,,,,False,
389,70,25,,,,False,
389,70,36,,,,True,63.0
389,70,37,,,,True,64.0
389,70,38,,,,True,63.0
391,70,24,,,,False,
391,70,25,,,,False,
391,70,36,,,,True,62.0
391,70,37,,,,True,62.0
391,70,38,,,,True,62.0
392,93,48,,,,False,70.0
392,93,49,,,,True,70.0
392,93,209,,,,True,70.0
392,93,210,,,,True,72.0
393,93,48,,,,False,70.0
393,93,49,,,,True,69.0
393,93,209,,,,True,72.0
393,93,210,,,,False,292.0
393,193,234,,,,True,267.0
393,193,235,,,,True,273.0
393,193,400,,,,True,285.0
393,193,407,,,,False,292.0
393,283,397,,,,False,292.0
394,93,48,,,,False,72.0
394,93,49,,,,True,69.0
394,93,209,,,,True,71.0
394,93,210,,,,True,403.0
394,207,252,,,,True,258.0
394,207,253,,,,True,278.0
394,207,255,,,,True,265.0
394,207,256,,,,True,265.0
394,207,401,,,,True,265.0
394,207,413,,,,True,403.0
394,207,414,,,,True,403.0
394,207,421,,,,True,265.0
394,277,397,,,,False,291.0
394,277,398,,,,True,292.0
394,537,517,,,,True,403.0
394,583,456,,,,True,387.0
394,583,457,,,,True,400.0
394,583,510,,,,True,403.0
394,583,526,,,,True,400.0
395,71,36,,,,True,63.0
395,71,37,,,,True,63.0
395,71,38,,,,True,63.0
395,165,222,,,,True,254.0
395,165,223,,,,True,254.0
395,165,224,,,,True,254.0
395,165,225,,,,True,269.0
395,165,226,,,,True,254.0
395,165,227,,,,True,254.0
395,576,438,,,,True,390.0
395,576,439,,,,True,375.0
395,576,441,,,,True,390.0
395,576,442,,,,True,375.0
395,576,532,,,,True,375.0
395,576,533,,,,True,375.0
395,647,559,,,,True,450.0
395,647,562,,,,True,432.0
395,647,564,,,,True,431.0
395,698,603,,,,True,450.0
396,71,36,,,,True,62.0
396,71,37,,,,True,61.0
396,71,38,,,,True,61.0
397,93,48,,,,False,71.0
397,93,49,,,,True,72.0
397,93,209,,,,True,71.0
397,93,210,,,,True,382.0
397,256,234,,,,True,256.0
397,256,235,,,,True,273.0
397,256,237,,,,True,267.0
397,256,238,,,,False,267.0
397,256,400,,,,True,267.0
397,256,407,,,,True,382.0
397,256,408,,,,True,382.0
397,256,420,,,,True,256.0
397,277,397,,,,False,291.0
397,277,398,,,,True,290.0
397,582,456,,,,True,378.0
397,582,457,,,,True,378.0
397,582,459,,,,True,378.0
397,582,460,,,,True,387.0
397,582,510,,,,True,382.0
397,582,511,,,,True,382.0
397,582,526,,,,True,387.0
397,582,527,,,,True,378.0
397,593,517,,,,True,382.0
397,593,518,,,,True,382.0
398,71,36,,,,True,63.0
398,71,37,,,,True,63.0
398,71,38,,,,True,63.0
398,177,228,,,,True,287.0
398,177,229,,,,True,268.0
398,177,231,,,,False,
398,177,399,,,,True,274.0
399,71,36,,,,True,62.0
399,71,37,,,,True,62.0
399,71,38,,,,True,62.0
400,91,48,,,,False,71.0
400,91,49,,,,True,72.0
400,91,209,,,,True,72.0
