IdDiarioAluno,IdDiario,IdAluno,DataInicial,DataFinal
6928,465,242,2022-02-11 00:00:00,2022-06-11 00:00:00
6930,423,263,2022-02-24 00:00:00,
6931,424,263,2022-02-24 00:00:00,
6932,425,263,2022-02-24 00:00:00,
6934,387,579,2022-02-24 00:00:00,2022-05-10 00:00:00
6935,388,579,2022-02-24 00:00:00,2022-05-10 00:00:00
6936,389,579,2022-02-24 00:00:00,2022-05-10 00:00:00
6937,295,507,2022-02-24 00:00:00,2022-05-17 00:00:00
6938,296,507,2022-02-24 00:00:00,2022-05-17 00:00:00
6939,297,507,2022-02-24 00:00:00,2022-05-17 00:00:00
6940,295,620,2022-02-24 00:00:00,2022-07-23 18:56:00
6941,296,620,2022-02-24 00:00:00,2022-07-23 18:56:00
6942,297,620,2022-02-24 00:00:00,2022-07-23 18:56:00
6943,235,713,2022-02-24 00:00:00,2022-04-12 00:00:00
6944,236,713,2022-02-24 00:00:00,2022-04-12 00:00:00
6945,237,713,2022-02-24 00:00:00,2022-04-12 00:00:00
6946,295,984,2022-02-24 00:00:00,2022-08-21 00:00:00
6947,296,984,2022-02-24 00:00:00,2022-08-21 00:00:00
6948,297,984,2022-02-24 00:00:00,2022-08-21 00:00:00
6949,379,225,2022-02-24 00:00:00,
6950,380,225,2022-02-24 00:00:00,
6951,381,225,2022-02-24 00:00:00,
6952,331,224,2022-02-24 00:00:00,2022-04-06 00:00:00
6953,332,224,2022-02-24 00:00:00,2022-04-06 00:00:00
6954,333,224,2022-02-24 00:00:00,2022-04-06 00:00:00
6956,407,513,2022-02-24 00:00:00,2022-06-03 19:16:00
6957,408,513,2022-02-24 00:00:00,2022-06-03 19:16:00
6958,409,513,2022-02-24 00:00:00,2022-06-03 19:16:00
6960,407,332,2022-02-24 00:00:00,
6961,408,332,2022-02-24 00:00:00,
6962,409,332,2022-02-24 00:00:00,
6963,379,504,2022-02-24 00:00:00,2022-05-19 00:00:00
6964,380,504,2022-02-24 00:00:00,2022-05-19 00:00:00
6965,381,504,2022-02-24 00:00:00,2022-05-19 00:00:00
6966,295,486,2022-02-24 00:00:00,2022-05-12 00:00:00
6967,296,486,2022-02-24 00:00:00,2022-05-12 00:00:00
6968,297,486,2022-02-24 00:00:00,2022-05-12 00:00:00
6969,328,1072,2022-02-24 00:00:00,2022-09-01 18:47:00
6970,329,1072,2022-02-24 00:00:00,2022-09-01 18:47:00
6971,330,1072,2022-02-24 00:00:00,2022-09-01 18:47:00
6972,328,1024,2022-02-24 00:00:00,
6973,329,1024,2022-02-24 00:00:00,
6974,330,1024,2022-02-24 00:00:00,
6975,295,568,2022-02-24 00:00:00,2022-10-23 19:24:00
6976,296,568,2022-02-24 00:00:00,2022-10-23 19:24:00
6977,297,568,2022-02-24 00:00:00,2022-10-23 19:24:00
6978,250,997,2022-02-24 00:00:00,
6979,251,997,2022-02-24 00:00:00,
6980,252,997,2022-02-24 00:00:00,
6982,463,254,2022-02-24 00:00:00,2022-10-04 15:36:00
6983,464,254,2022-02-24 00:00:00,2022-10-04 15:36:00
6984,465,254,2022-02-24 00:00:00,2022-10-04 15:36:00
6990,407,512,2022-02-24 00:00:00,
6991,408,512,2022-02-24 00:00:00,
6992,409,512,2022-02-24 00:00:00,
6994,463,784,2022-02-24 00:00:00,
6995,464,784,2022-02-24 00:00:00,
6996,465,784,2022-02-24 00:00:00,
6997,328,743,2022-02-24 00:00:00,
6998,329,743,2022-02-24 00:00:00,
6999,330,743,2022-02-24 00:00:00,
7001,407,516,2022-02-24 00:00:00,
7002,408,516,2022-02-24 00:00:00,
7003,409,516,2022-02-24 00:00:00,
7005,451,441,2022-02-24 00:00:00,
7006,452,441,2022-02-24 00:00:00,
7007,453,441,2022-02-24 00:00:00,
7008,268,636,2022-02-24 00:00:00,2022-08-05 10:25:00
7009,269,636,2022-02-24 00:00:00,2022-08-05 10:25:00
7010,270,636,2022-02-24 00:00:00,2022-08-05 10:25:00
7012,463,1077,2022-02-24 00:00:00,2022-08-01 15:00:00
7013,464,1077,2022-02-24 00:00:00,2022-08-01 15:00:00
7014,465,1077,2022-02-24 00:00:00,2022-08-01 15:00:00
7016,463,1073,2022-02-24 00:00:00,2022-06-01 19:13:00
7017,464,1073,2022-02-24 00:00:00,2022-06-01 19:13:00
7018,465,1073,2022-02-24 00:00:00,2022-06-01 19:13:00
7020,407,337,2022-09-02 00:00:00,
7021,408,337,2022-09-02 00:00:00,
7022,409,337,2022-09-02 00:00:00,
7023,283,414,2022-02-24 00:00:00,
7024,284,414,2022-02-24 00:00:00,
7025,285,414,2022-02-24 00:00:00,
7026,379,622,2022-02-24 00:00:00,2022-03-17 00:00:00
7027,380,622,2022-02-24 00:00:00,2022-03-17 00:00:00
7028,381,622,2022-02-24 00:00:00,2022-03-17 00:00:00
7030,415,419,2022-02-24 00:00:00,2022-06-09 00:00:00
7031,416,419,2022-02-24 00:00:00,2022-06-09 00:00:00
7032,417,419,2022-02-24 00:00:00,2022-06-09 00:00:00
7034,463,154,2022-01-21 00:00:00,
7035,464,154,2022-01-21 00:00:00,
7036,465,154,2022-01-21 00:00:00,
7037,283,659,2022-02-25 00:00:00,2022-04-17 00:00:00
7038,284,659,2022-02-25 00:00:00,2022-04-17 00:00:00
7039,285,659,2022-02-25 00:00:00,2022-04-17 00:00:00
7041,407,341,2022-02-25 00:00:00,
7042,408,341,2022-02-25 00:00:00,
7043,409,341,2022-02-25 00:00:00,
7045,419,1040,2022-02-25 00:00:00,
7046,420,1040,2022-02-25 00:00:00,
7047,421,1040,2022-02-25 00:00:00,
7049,459,757,2022-02-25 00:00:00,
7050,460,757,2022-02-25 00:00:00,
7051,461,757,2022-02-25 00:00:00,
7053,387,253,2022-02-25 00:00:00,2022-09-22 00:00:00
7054,388,253,2022-02-25 00:00:00,2022-09-22 00:00:00
7055,389,253,2022-02-25 00:00:00,2022-09-22 00:00:00
7056,286,462,2022-02-25 00:00:00,2022-03-02 00:00:00
7057,287,462,2022-02-25 00:00:00,2022-03-02 00:00:00
7058,288,462,2022-02-25 00:00:00,2022-03-02 00:00:00
7059,358,600,2022-02-25 00:00:00,2022-05-27 18:35:00
7060,359,600,2022-02-25 00:00:00,2022-05-27 18:35:00
7061,360,600,2022-02-25 00:00:00,2022-05-27 18:35:00
7063,391,920,2022-02-25 00:00:00,
7064,392,920,2022-02-25 00:00:00,
7065,393,920,2022-02-25 00:00:00,
7066,244,939,2022-02-25 00:00:00,2022-08-05 18:32:00
7067,245,939,2022-02-25 00:00:00,2022-08-05 18:32:00
7068,246,939,2022-02-25 00:00:00,2022-08-05 18:32:00
7070,407,312,2022-02-25 00:00:00,
7071,408,312,2022-02-25 00:00:00,
7072,409,312,2022-02-25 00:00:00,
7073,265,638,2022-02-25 00:00:00,
7074,266,638,2022-02-25 00:00:00,
7075,267,638,2022-02-25 00:00:00,
7076,379,210,2022-02-25 00:00:00,2022-05-27 19:09:00
7077,380,210,2022-02-25 00:00:00,2022-05-27 19:09:00
7078,381,210,2022-02-25 00:00:00,2022-05-27 19:09:00
7079,379,209,2022-02-25 00:00:00,2022-05-27 19:08:00
7080,380,209,2022-02-25 00:00:00,2022-05-27 19:08:00
7081,381,209,2022-02-25 00:00:00,2022-05-27 19:08:00
7083,439,172,2022-02-25 00:00:00,2022-03-01 00:00:00
7084,440,172,2022-02-25 00:00:00,2022-03-01 00:00:00
7085,441,172,2022-02-25 00:00:00,2022-03-01 00:00:00
7087,407,283,2022-02-25 00:00:00,
7088,408,283,2022-02-25 00:00:00,
7089,409,283,2022-02-25 00:00:00,
7090,310,398,2022-02-25 00:00:00,2022-04-28 00:00:00
7091,311,398,2022-02-25 00:00:00,2022-04-28 00:00:00
7092,312,398,2022-02-25 00:00:00,2022-04-28 00:00:00
7093,295,780,2022-02-25 00:00:00,2022-06-09 00:00:00
7094,296,780,2022-02-25 00:00:00,2022-06-09 00:00:00
7095,297,780,2022-02-25 00:00:00,2022-06-09 00:00:00
7097,463,115,2022-02-25 00:00:00,2022-06-10 00:00:00
7098,464,115,2022-02-25 00:00:00,2022-06-10 00:00:00
7099,465,115,2022-02-25 00:00:00,2022-06-10 00:00:00
7101,475,123,2022-01-21 00:00:00,
7102,476,123,2022-01-21 00:00:00,
7103,477,123,2022-01-21 00:00:00,
7105,395,455,2022-02-25 00:00:00,
7106,396,455,2022-02-25 00:00:00,
7107,397,455,2022-02-25 00:00:00,
7108,268,384,2022-02-25 00:00:00,2022-05-30 00:00:00
7109,269,384,2022-02-25 00:00:00,2022-05-30 00:00:00
7110,270,384,2022-02-25 00:00:00,2022-05-30 00:00:00
7112,463,153,2022-02-25 00:00:00,
7113,464,153,2022-02-25 00:00:00,
7114,465,153,2022-02-25 00:00:00,
7116,435,182,2022-02-25 00:00:00,
7117,436,182,2022-02-25 00:00:00,
7118,437,182,2022-02-25 00:00:00,
7119,235,889,2022-02-25 00:00:00,
7120,236,889,2022-02-25 00:00:00,
7121,237,889,2022-02-25 00:00:00,
7122,298,912,2022-02-25 00:00:00,2022-08-18 12:16:00
7123,299,912,2022-02-25 00:00:00,2022-08-18 12:16:00
7124,300,912,2022-02-25 00:00:00,2022-08-18 12:16:00
7126,447,789,2022-02-25 00:00:00,
7127,448,789,2022-02-25 00:00:00,
7128,449,789,2022-02-25 00:00:00,
7129,331,266,2022-02-25 00:00:00,
7130,332,266,2022-02-25 00:00:00,
7131,333,266,2022-02-25 00:00:00,
7132,331,1008,2022-02-25 00:00:00,
7133,332,1008,2022-02-25 00:00:00,
7134,333,1008,2022-02-25 00:00:00,
7135,358,633,2022-01-17 12:53:00,
7136,359,633,2022-01-17 12:53:00,
7137,360,633,2022-01-17 12:53:00,
7139,439,218,2022-02-25 00:00:00,
7140,440,218,2022-02-25 00:00:00,
7141,441,218,2022-02-25 00:00:00,
7142,301,615,2022-03-02 00:00:00,
7143,302,615,2022-03-02 00:00:00,
7144,303,615,2022-03-02 00:00:00,
7146,463,814,2022-03-02 00:00:00,
7147,464,814,2022-03-02 00:00:00,
7148,465,814,2022-03-02 00:00:00,
7150,435,1118,2022-03-02 00:00:00,2022-06-10 00:00:00
7151,436,1118,2022-03-02 00:00:00,2022-06-10 00:00:00
7152,437,1118,2022-03-02 00:00:00,2022-06-10 00:00:00
7154,435,567,2022-03-02 00:00:00,
7155,436,567,2022-03-02 00:00:00,
7156,437,567,2022-03-02 00:00:00,
7158,431,172,2022-05-13 00:00:00,
7159,432,172,2022-05-13 00:00:00,
7160,433,172,2022-05-13 00:00:00,
7162,459,168,2022-03-02 00:00:00,
7163,460,168,2022-03-02 00:00:00,
7164,461,168,2022-03-02 00:00:00,
7165,247,947,2022-03-02 00:00:00,2022-07-21 00:00:00
7166,248,947,2022-03-02 00:00:00,2022-07-21 00:00:00
7167,249,947,2022-03-02 00:00:00,2022-07-21 00:00:00
7169,403,301,2022-03-02 00:00:00,
7170,404,301,2022-03-02 00:00:00,
7171,405,301,2022-03-02 00:00:00,
7173,403,309,2022-03-02 00:00:00,
7174,404,309,2022-03-02 00:00:00,
7175,405,309,2022-03-02 00:00:00,
7177,403,345,2022-03-02 00:00:00,2022-08-01 00:00:00
7178,404,345,2022-03-02 00:00:00,2022-08-01 00:00:00
7179,405,345,2022-03-02 00:00:00,2022-08-01 00:00:00
7181,403,458,2022-03-02 00:00:00,
7182,404,458,2022-03-02 00:00:00,
7183,405,458,2022-03-02 00:00:00,
7184,319,1111,2022-03-02 00:00:00,2022-05-09 00:00:00
7185,320,1111,2022-03-02 00:00:00,2022-05-09 00:00:00
7186,321,1111,2022-03-02 00:00:00,2022-05-09 00:00:00
7188,403,921,2022-03-02 00:00:00,
7189,404,921,2022-03-02 00:00:00,
7190,405,921,2022-03-02 00:00:00,
7192,403,832,2022-03-02 00:00:00,
7193,404,832,2022-03-02 00:00:00,
7194,405,832,2022-03-02 00:00:00,
7196,403,1089,2022-03-02 00:00:00,
7197,404,1089,2022-03-02 00:00:00,
7198,405,1089,2022-03-02 00:00:00,
7200,475,151,2022-03-02 00:00:00,
7201,476,151,2022-03-02 00:00:00,
7202,477,151,2022-03-02 00:00:00,
7204,407,503,2022-03-02 00:00:00,
7205,408,503,2022-03-02 00:00:00,
7206,409,503,2022-03-02 00:00:00,
7208,407,330,2022-03-02 00:00:00,
7209,408,330,2022-03-02 00:00:00,
7210,409,330,2022-03-02 00:00:00,
7212,407,335,2022-03-02 00:00:00,2022-06-10 00:00:00
7213,408,335,2022-03-02 00:00:00,2022-06-10 00:00:00
7214,409,335,2022-03-02 00:00:00,2022-06-10 00:00:00
7224,387,334,2022-03-02 00:00:00,2022-04-19 00:00:00
7225,388,334,2022-03-02 00:00:00,2022-04-19 00:00:00
7226,389,334,2022-03-02 00:00:00,2022-04-19 00:00:00
7227,313,217,2022-01-20 00:00:00,
7228,314,217,2022-01-20 00:00:00,
7229,315,217,2022-01-20 00:00:00,
7230,253,824,2022-03-02 00:00:00,
7231,254,824,2022-03-02 00:00:00,
7232,255,824,2022-03-02 00:00:00,
7234,399,555,2022-03-02 00:00:00,2022-06-02 00:00:00
7235,400,555,2022-03-02 00:00:00,2022-06-02 00:00:00
7236,401,555,2022-03-02 00:00:00,2022-06-02 00:00:00
7237,331,999,2022-03-02 00:00:00,
7238,332,999,2022-03-02 00:00:00,
7239,333,999,2022-03-02 00:00:00,
7241,407,1109,2022-03-02 00:00:00,
7242,408,1109,2022-03-02 00:00:00,
7243,409,1109,2022-03-02 00:00:00,
7244,265,1126,2022-03-02 00:00:00,
7245,266,1126,2022-03-02 00:00:00,
7246,267,1126,2022-03-02 00:00:00,
7247,304,826,2022-03-02 00:00:00,
7248,305,826,2022-03-02 00:00:00,
7249,306,826,2022-03-02 00:00:00,
7250,292,488,2022-03-02 00:00:00,2022-05-27 18:45:00
7251,293,488,2022-03-02 00:00:00,2022-05-27 18:45:00
7252,294,488,2022-03-02 00:00:00,2022-05-27 18:45:00
7258,463,988,2022-02-18 00:00:00,
7259,464,988,2022-02-18 00:00:00,
7260,465,988,2022-02-18 00:00:00,
7262,463,1086,2022-03-02 00:00:00,2022-04-14 00:00:00
7263,464,1086,2022-03-02 00:00:00,2022-04-14 00:00:00
7264,465,1086,2022-03-02 00:00:00,2022-04-14 00:00:00
7265,313,454,2022-03-02 00:00:00,2022-03-02 00:00:00
7266,314,454,2022-03-02 00:00:00,2022-03-02 00:00:00
7267,315,454,2022-03-02 00:00:00,2022-03-02 00:00:00
7268,283,760,2022-03-03 00:00:00,
7269,284,760,2022-03-03 00:00:00,
7270,285,760,2022-03-03 00:00:00,
7272,435,172,2022-03-03 00:00:00,2022-05-12 00:00:00
7273,436,172,2022-03-03 00:00:00,2022-05-12 00:00:00
7274,437,172,2022-03-03 00:00:00,2022-05-12 00:00:00
7275,502,194,,2022-08-16 16:55:00
7276,502,208,,
7277,502,219,,2022-03-03 00:00:00
7278,502,221,,
7279,502,254,,2022-10-04 15:36:00
7280,502,257,,2022-08-07 00:00:00
7281,502,518,,
7282,502,519,,2022-05-31 00:00:00
7283,502,524,,2022-05-23 00:00:00
7284,502,525,,2022-05-17 00:00:00
7285,502,555,,2022-06-01 00:00:00
7286,502,585,,2022-06-10 00:00:00
7287,502,587,,
7288,502,733,,2022-05-09 00:00:00
7289,502,836,,2022-05-31 00:00:00
7290,502,945,,2022-06-11 00:00:00
7291,502,1040,,2022-04-13 00:00:00
7292,502,1064,,2022-05-16 00:00:00
7293,502,1073,,2022-05-31 00:00:00
7294,502,1077,,2022-05-31 00:00:00
7295,502,1098,,2022-08-16 16:10:00
7296,502,1099,,2022-08-16 16:22:00
7297,502,1124,,
7298,503,197,,2022-06-09 00:00:00
7299,503,244,,2022-06-10 00:00:00
7300,503,353,,2022-06-10 00:00:00
7301,503,754,,
7302,503,822,,
7303,503,844,,
7304,503,858,,
7305,503,859,,
7306,503,872,,
7307,503,879,,
7308,503,887,,2022-03-21 00:00:00
7309,503,913,2022-03-14 00:00:00,2022-03-30 00:00:00
7310,503,919,,2022-03-27 00:00:00
7311,503,950,,2022-06-10 00:00:00
7312,503,968,,2022-06-28 00:00:00
7313,503,1085,,
7314,503,1091,,2022-08-16 17:03:00
7315,503,1101,2022-03-04 00:00:00,
7316,503,1106,,
7317,504,283,,2022-03-13 00:00:00
7318,504,286,2022-04-18 00:00:00,2022-08-16 14:41:00
7319,504,294,,2022-03-21 00:00:00
7320,504,297,,2022-03-21 00:00:00
7321,504,330,,2022-03-22 00:00:00
7322,504,332,,2022-06-06 00:00:00
7323,504,335,,2022-03-21 00:00:00
7324,504,503,,2022-06-06 00:00:00
7325,504,1109,,2022-03-21 00:00:00
7326,505,172,,2022-05-12 00:00:00
7327,505,183,,2022-08-10 12:16:00
7328,505,186,,
7329,505,199,,
7330,505,201,,
7331,505,204,,2022-05-12 00:00:00
7332,505,222,,
7333,505,250,,
7334,505,274,,
7335,505,276,,
7336,505,285,,2022-04-13 00:00:00
7337,505,305,,
7338,505,318,,2022-05-31 00:00:00
7339,505,329,,2022-04-12 00:00:00
7340,505,448,,
7341,505,455,,2022-08-21 00:00:00
7342,505,579,,2022-03-07 00:00:00
7344,505,955,,2022-06-10 00:00:00
7345,505,1093,,2022-04-27 00:00:00
7346,506,303,,
7347,506,427,,2022-05-31 00:00:00
7348,506,778,,
7349,506,781,,
7350,506,958,,
7351,506,982,,
7352,506,995,,
7353,506,1009,,
7354,506,1010,,2022-09-26 10:19:00
7355,506,1011,,
7356,506,1022,,
7357,506,1025,,
7358,506,1078,,
7359,507,30,,2022-03-03 00:00:00
7360,507,171,,2022-03-07 00:00:00
7361,507,181,,2022-04-12 00:00:00
7362,507,202,,2022-08-14 00:00:00
7363,507,207,,2022-08-10 00:00:00
7364,507,271,,
7365,507,279,,2022-06-12 00:00:00
7366,507,333,2022-04-27 00:00:00,
7367,507,346,,
7368,507,527,,2022-05-04 00:00:00
7369,507,549,,
7370,507,558,2022-01-20 00:00:00,
7371,507,752,,2022-08-18 18:12:00
7372,507,753,,2022-05-17 00:00:00
7380,509,175,,2022-04-17 00:00:00
7381,509,280,,
7382,509,289,,2022-04-06 00:00:00
7383,509,312,,2022-03-06 00:00:00
7384,509,321,,
7385,509,334,,2022-03-07 00:00:00
7386,509,337,,2022-03-14 00:00:00
7387,509,341,,2022-03-07 00:00:00
7388,509,508,,2022-03-14 00:00:00
7389,509,512,,2022-03-14 00:00:00
7390,509,516,,2022-03-23 00:00:00
7391,509,535,,
7392,509,877,,
7393,509,964,,2022-05-17 00:00:00
7394,509,967,,2022-06-28 00:00:00
7395,509,996,,
7396,509,1032,,
7397,509,1037,,2022-10-06 00:00:00
7398,510,193,,
7399,510,263,,
7400,510,310,,
7401,510,348,,2022-06-01 00:00:00
7402,510,419,,2022-06-09 00:00:00
7403,510,420,,
7404,510,933,,
7405,510,987,,
7406,510,1003,,
7407,510,1056,,2022-03-29 00:00:00
7408,510,1083,,
7409,510,1107,,2022-03-07 00:00:00
7410,510,1108,,
7411,510,1119,,2022-08-30 16:00:00
7412,510,1120,,2022-08-24 18:47:00
7413,511,158,2022-10-28 00:00:00,
7414,511,232,,
7415,511,233,2022-03-04 00:00:00,2022-04-03 00:00:00
7417,511,304,,
7418,511,311,,2022-05-19 00:00:00
7419,511,355,,2022-03-06 00:00:00
7420,511,406,,
7421,511,421,,
7422,511,424,,2022-03-23 00:00:00
7423,511,443,,2022-09-26 15:34:00
7424,511,590,,
7425,511,745,,
7426,511,755,,
7427,511,845,,2022-06-10 00:00:00
7428,511,853,,2022-04-04 00:00:00
7429,511,857,,2022-04-04 00:00:00
7430,511,890,,2022-05-31 00:00:00
7431,511,930,,
7432,511,1057,,2022-06-10 00:00:00
7433,512,301,,2022-04-17 00:00:00
7434,512,309,,2022-05-09 00:00:00
7435,512,317,,2022-06-16 00:00:00
7436,512,322,,
7437,512,345,,2022-05-03 00:00:00
7438,512,458,,2022-05-09 00:00:00
7439,512,493,,
7440,512,510,,
7441,512,832,,2022-05-08 00:00:00
7442,512,860,,2022-05-05 00:00:00
7443,512,921,,2022-06-19 00:00:00
7444,512,956,,2022-09-06 19:34:00
7445,512,1089,,2022-05-09 00:00:00
7446,512,1115,,2022-10-25 15:58:00
7447,513,246,,2022-07-21 00:00:00
7448,513,298,,2022-10-11 11:10:00
7449,513,356,,
7450,513,393,2022-01-20 00:00:00,2022-08-18 17:43:00
7451,513,397,,2022-08-07 00:00:00
7452,513,431,,
7453,513,825,,2022-08-23 00:00:00
7454,513,911,,2022-05-31 00:00:00
7455,513,917,,
7456,513,920,,2022-03-03 00:00:00
7457,513,927,,
7458,513,988,,
7459,513,1055,,2022-08-19 14:37:00
7460,513,1086,,2022-03-06 00:00:00
7465,515,147,,
7466,515,149,,
7467,515,347,,
7468,515,352,,
7469,515,429,,
7470,515,433,,
7471,515,441,,2022-08-11 00:00:00
7472,515,491,2022-08-12 00:00:00,
7473,516,121,,
7474,516,133,,
7475,516,134,,
7476,516,136,,
7477,516,139,,
7478,516,141,,
7479,516,142,,
7480,516,143,,
7481,516,146,,
7482,516,150,,
7483,516,156,,
7484,516,357,,
7485,516,394,,2022-09-29 00:00:00
7486,516,400,,
7487,516,403,,
7488,516,412,,
7489,516,418,,
7490,516,439,,
7491,516,789,,
7492,516,793,,
7493,517,115,,2022-06-10 00:00:00
7494,517,144,,2022-04-18 00:00:00
7495,517,153,,2022-05-03 00:00:00
7496,517,154,,2022-06-20 00:00:00
7497,517,168,,2022-03-07 00:00:00
7498,517,242,,2022-03-08 00:00:00
7499,517,784,,2022-06-08 00:00:00
7500,518,91,,2022-04-13 00:00:00
7501,518,98,,2022-03-23 00:00:00
7502,518,100,,2022-03-29 00:00:00
7503,518,145,,2022-05-02 00:00:00
7504,518,155,,2022-03-14 00:00:00
7505,518,165,2022-04-14 00:00:00,
7506,518,167,,2022-03-07 00:00:00
7507,518,173,,2022-04-04 00:00:00
7508,518,178,,2022-03-07 00:00:00
7509,518,180,,
7510,518,251,,2022-03-27 00:00:00
7511,518,324,,2022-03-06 00:00:00
7512,518,520,,2022-03-06 00:00:00
7513,518,530,,2022-05-31 00:00:00
7514,518,562,,2022-03-03 00:00:00
7515,518,565,,2022-03-29 00:00:00
7516,518,571,,2022-05-31 00:00:00
7517,518,757,,
7518,519,3,,
7519,519,8,2022-07-25 00:00:00,
7520,519,15,,2022-03-03 00:00:00
7521,519,17,,2022-03-03 00:00:00
7522,519,21,,2022-03-03 00:00:00
7523,519,24,,
7524,519,25,,2022-08-07 00:00:00
7525,519,26,,
7526,519,27,,
7527,519,28,,
7528,519,36,,2022-05-05 00:00:00
7529,519,69,,2022-07-03 00:00:00
7530,519,73,,2022-03-03 00:00:00
7531,519,89,,2022-03-03 00:00:00
7532,519,131,,2022-03-03 00:00:00
7533,519,164,,
7534,519,249,,
7535,519,253,,2022-03-07 00:00:00
7536,519,290,,
7537,519,292,,
7538,519,315,,2022-06-13 00:00:00
7539,519,422,,
7540,519,423,,
7541,519,464,,2022-03-08 00:00:00
7542,519,526,,2022-04-27 00:00:00
7543,519,539,,2022-06-10 00:00:00
7544,519,564,,
7545,519,566,,
7546,519,567,,2022-03-03 00:00:00
7547,519,569,,
7548,519,575,,
7549,519,584,,2022-05-04 00:00:00
7550,519,799,2022-06-07 00:00:00,
7551,520,32,,2022-05-11 00:00:00
7552,520,94,,
7553,520,95,,2022-07-22 00:00:00
7554,520,99,,
7555,520,101,,
7556,520,102,,2022-07-03 00:00:00
7557,520,107,,2022-03-13 00:00:00
7558,520,112,,2022-10-25 15:48:00
7559,520,113,,
7560,520,120,,
7561,520,125,,
7562,520,126,,2022-05-19 00:00:00
7563,520,128,,
7564,520,1123,,
7565,521,117,,2022-06-11 00:00:00
7566,521,161,2022-06-28 00:00:00,
7567,521,162,,2022-03-08 00:00:00
7568,521,163,2022-04-04 00:00:00,
7569,521,176,,2022-05-30 00:00:00
7570,521,218,,2022-03-03 00:00:00
7571,521,255,,
7572,521,446,,2022-06-20 00:00:00
7573,521,449,,2022-05-05 00:00:00
7574,521,451,,
7575,521,466,,2022-06-10 00:00:00
7576,521,492,,
7577,521,496,,2022-03-21 00:00:00
7578,521,499,,2022-06-08 00:00:00
7579,521,506,,
7580,521,513,,2022-03-13 00:00:00
7581,521,515,,
7582,521,536,2022-06-28 00:00:00,
7589,523,4,,
7590,523,29,,
7591,523,96,,
7592,523,103,,2022-06-05 00:00:00
7593,523,104,,
7594,523,105,,
7595,523,108,,
7596,523,109,,
7597,523,111,,
7598,523,169,,
7599,523,243,,
7601,463,540,2022-03-03 00:00:00,
7602,464,540,2022-03-03 00:00:00,
7603,465,540,2022-03-03 00:00:00,
7604,370,882,2022-03-03 00:00:00,2022-05-30 00:00:00
7605,371,882,2022-03-03 00:00:00,2022-05-30 00:00:00
7606,372,882,2022-03-03 00:00:00,2022-05-30 00:00:00
7608,435,423,2022-03-03 00:00:00,2022-03-14 00:00:00
7609,436,423,2022-03-03 00:00:00,2022-03-14 00:00:00
7610,437,423,2022-03-03 00:00:00,2022-03-14 00:00:00
7611,259,805,2022-03-07 00:00:00,2022-03-29 00:00:00
7612,260,805,2022-03-07 00:00:00,2022-03-29 00:00:00
7613,261,805,2022-03-07 00:00:00,2022-03-29 00:00:00
7614,310,454,2022-03-03 00:00:00,
7615,311,454,2022-03-03 00:00:00,
7616,312,454,2022-03-03 00:00:00,
7618,407,508,2022-03-03 00:00:00,2022-06-03 19:15:00
7619,408,508,2022-03-03 00:00:00,2022-06-03 19:15:00
7620,409,508,2022-03-03 00:00:00,2022-06-03 19:15:00
7621,319,282,2022-03-03 00:00:00,
7622,320,282,2022-03-03 00:00:00,
7623,321,282,2022-03-03 00:00:00,
7625,463,1076,2022-03-03 00:00:00,2022-06-11 00:00:00
7626,464,1076,2022-03-03 00:00:00,2022-06-11 00:00:00
7627,465,1076,2022-03-03 00:00:00,2022-06-11 00:00:00
7633,439,457,2022-03-03 00:00:00,
7634,440,457,2022-03-03 00:00:00,
7635,441,457,2022-03-03 00:00:00,
7637,387,524,2022-03-04 00:00:00,
7638,388,524,2022-03-04 00:00:00,
7639,389,524,2022-03-04 00:00:00,
7641,503,106,2022-03-04 00:00:00,
7642,503,758,2022-03-04 00:00:00,2022-05-05 00:00:00
7643,518,73,2022-03-04 00:00:00,2022-09-14 16:24:00
7644,518,89,2022-03-04 00:00:00,2022-03-16 00:00:00
7645,518,21,2022-03-04 00:00:00,2022-03-07 00:00:00
7646,518,17,2022-03-04 00:00:00,2022-03-07 00:00:00
7647,518,131,2022-03-04 00:00:00,2022-03-09 00:00:00
7648,518,15,2022-03-04 00:00:00,2022-03-23 00:00:00
7649,518,799,2022-03-04 00:00:00,2022-03-07 00:00:00
7650,507,219,2022-03-04 00:00:00,
7652,383,219,2022-03-04 00:00:00,
7653,384,219,2022-03-04 00:00:00,
7654,385,219,2022-03-04 00:00:00,
7655,512,30,2022-03-04 00:00:00,
7656,517,562,2022-03-04 00:00:00,2022-06-19 00:00:00
7657,502,920,2022-03-04 00:00:00,
7658,298,1097,2022-03-04 00:00:00,2022-05-17 00:00:00
7659,299,1097,2022-03-04 00:00:00,2022-05-17 00:00:00
7660,300,1097,2022-03-04 00:00:00,2022-05-17 00:00:00
7661,505,122,2022-03-04 00:00:00,
7662,504,218,2022-03-04 00:00:00,
7663,524,114,,2022-06-27 00:00:00
7664,524,160,,2022-06-10 00:00:00
7665,524,179,,2022-10-09 00:00:00
7666,524,182,,
7667,524,213,,2022-05-12 00:00:00
7668,524,307,,
7669,524,457,,2022-03-06 00:00:00
7670,524,459,,
7671,524,531,,2022-05-08 00:00:00
7672,524,537,,
7673,524,538,,2022-03-09 00:00:00
7674,524,540,,2022-07-27 00:00:00
7675,524,552,,2022-08-15 00:00:00
7676,524,567,,2022-05-19 00:00:00
