,data,preco_petroleo,real_projecao
8528,1997-10-08,20.79,Real
8529,1997-10-07,20.71,Real
8530,1997-10-06,20.94,Real
8531,1997-10-03,21.29,Real
8532,1997-10-02,20.08,Real
8533,1997-10-01,19.87,Real
8534,1997-09-30,19.96,Real
8535,1997-09-29,19.48,Real
8536,1997-09-26,19.36,Real
8537,1997-09-25,19.05,Real
8538,1997-09-24,18.52,Real
8539,1997-09-23,18.57,Real
8540,1997-09-22,18.65,Real
8541,1997-09-19,18.32,Real
8542,1997-09-18,18.14,Real
8543,1997-09-17,18.21,Real
8544,1997-09-16,18.4,Real
8545,1997-09-15,18.05,Real
8546,1997-09-12,18.06,Real
8547,1997-09-11,18.21,Real
8548,1997-09-10,18.08,Real
8549,1997-09-09,18.18,Real
8550,1997-09-08,18.03,Real
8551,1997-09-05,18.15,Real
8552,1997-09-04,17.92,Real
8553,1997-09-03,18.12,Real
8554,1997-09-02,18.22,Real
8555,1997-08-29,17.98,Real
8556,1997-08-28,17.91,Real
8557,1997-08-27,17.83,Real
8558,1997-08-26,17.58,Real
8559,1997-08-25,17.87,Real
8560,1997-08-21,18.26,Real
8561,1997-08-20,18.83,Real
8562,1997-08-19,18.88,Real
8563,1997-08-18,18.41,Real
8564,1997-08-15,18.77,Real
8565,1997-08-14,19.0,Real
8566,1997-08-13,18.63,Real
8567,1997-08-12,18.56,Real
8568,1997-08-11,18.21,Real
8569,1997-08-08,18.56,Real
8570,1997-08-07,18.94,Real
8571,1997-08-06,19.21,Real
8572,1997-08-05,19.51,Real
8573,1997-08-04,19.64,Real
8574,1997-08-01,19.33,Real
8575,1997-07-31,18.94,Real
8576,1997-07-30,19.02,Real
8577,1997-07-29,18.74,Real
8578,1997-07-28,18.76,Real
8579,1997-07-25,18.77,Real
8580,1997-07-24,18.66,Real
8581,1997-07-23,18.71,Real
8582,1997-07-22,18.47,Real
8583,1997-07-21,18.23,Real
8584,1997-07-18,18.21,Real
8585,1997-07-17,18.83,Real
8586,1997-07-16,18.27,Real
8587,1997-07-15,18.19,Real
8588,1997-07-14,17.79,Real
8589,1997-07-11,18.0,Real
8590,1997-07-10,18.16,Real
8591,1997-07-09,18.25,Real
8592,1997-07-07,18.28,Real
8593,1997-07-03,18.18,Real
8594,1997-07-02,18.83,Real
8595,1997-06-30,18.22,Real
8596,1997-06-27,18.0,Real
8597,1997-06-26,17.6,Real
8598,1997-06-25,17.65,Real
8599,1997-06-24,17.65,Real
8600,1997-06-23,17.8,Real
8601,1997-06-20,17.09,Real
8602,1997-06-19,17.34,Real
8603,1997-06-18,17.22,Real
8604,1997-06-17,17.55,Real
8605,1997-06-16,17.15,Real
8606,1997-06-13,16.83,Real
8607,1997-06-12,16.79,Real
8608,1997-06-11,16.69,Real
8609,1997-06-10,17.01,Real
8610,1997-06-09,17.08,Real
8611,1997-06-06,17.43,Real
8612,1997-06-05,17.96,Real
8613,1997-06-04,18.36,Real
8614,1997-06-03,18.59,Real
8615,1997-06-02,19.17,Real
8616,1997-05-30,18.99,Real
8617,1997-05-29,19.38,Real
8618,1997-05-28,18.88,Real
8619,1997-05-27,19.33,Real
8620,1997-05-23,20.15,Real
8621,1997-05-22,20.03,Real
8622,1997-05-21,19.7,Real
8623,1997-05-20,19.75,Real
8624,1997-05-19,19.92,Real
8625,1997-05-16,19.77,Real
8626,1997-05-15,19.4,Real
8627,1997-05-14,19.1,Real
8628,1997-05-13,19.4,Real
8629,1997-05-12,19.42,Real
8630,1997-05-09,18.62,Real
8631,1997-05-08,18.32,Real
8632,1997-05-07,17.84,Real
8633,1997-05-06,17.82,Real
8634,1997-05-05,17.72,Real
8635,1997-05-02,17.7,Real
8636,1997-05-01,18.24,Real
8637,1997-04-30,18.25,Real
8638,1997-04-29,18.27,Real
8639,1997-04-28,17.92,Real
8640,1997-04-25,18.07,Real
8641,1997-04-24,17.8,Real
8642,1997-04-23,17.46,Real
8643,1997-04-22,17.72,Real
8644,1997-04-21,17.74,Real
8645,1997-04-18,17.26,Real
8646,1997-04-17,17.0,Real
8647,1997-04-16,17.24,Real
8648,1997-04-15,17.53,Real
8649,1997-04-14,17.61,Real
8650,1997-04-11,17.54,Real
8651,1997-04-10,17.25,Real
8652,1997-04-09,17.02,Real
8653,1997-04-08,16.98,Real
8654,1997-04-07,16.92,Real
8655,1997-04-04,17.25,Real
8656,1997-04-03,17.28,Real
8657,1997-04-02,17.97,Real
8658,1997-04-01,18.15,Real
8659,1997-03-31,18.53,Real
8660,1997-03-28,18.53,Real
8661,1997-03-27,18.53,Real
8662,1997-03-26,18.91,Real
8663,1997-03-25,18.77,Real
8664,1997-03-24,18.93,Real
8665,1997-03-21,19.39,Real
8666,1997-03-20,19.62,Real
8667,1997-03-19,20.0,Real
8668,1997-03-18,19.54,Real
8669,1997-03-17,18.98,Real
8670,1997-03-14,19.44,Real
8671,1997-03-13,19.3,Real
8672,1997-03-12,18.98,Real
8673,1997-03-11,18.57,Real
8674,1997-03-10,19.21,Real
8675,1997-03-06,19.55,Real
8676,1997-03-05,19.38,Real
8677,1997-03-04,19.4,Real
8678,1997-03-03,19.1,Real
8679,1997-02-28,19.44,Real
8680,1997-02-27,19.96,Real
8681,1997-02-26,19.82,Real
8682,1997-02-25,20.08,Real
8683,1997-02-24,19.87,Real
8684,1997-02-21,20.13,Real
8685,1997-02-20,20.57,Real
8686,1997-02-19,20.98,Real
8687,1997-02-18,20.56,Real
8688,1997-02-17,20.48,Real
8689,1997-02-14,20.56,Real
8690,1997-02-13,20.47,Real
8691,1997-02-12,21.15,Real
8692,1997-02-11,21.25,Real
8693,1997-02-10,20.73,Real
8694,1997-02-06,21.86,Real
8695,1997-02-05,22.69,Real
8696,1997-02-04,22.65,Real
8697,1997-02-03,22.91,Real
8698,1997-01-31,23.28,Real
8699,1997-01-30,23.43,Real
8700,1997-01-29,23.01,Real
8701,1997-01-28,22.62,Real
8702,1997-01-27,22.56,Real
8703,1997-01-24,22.8,Real
8704,1997-01-23,22.93,Real
8705,1997-01-22,22.93,Real
8706,1997-01-21,22.98,Real
8707,1997-01-20,22.86,Real
8708,1997-01-17,22.87,Real
8709,1997-01-16,23.31,Real
8710,1997-01-15,23.31,Real
8711,1997-01-13,23.41,Real
8712,1997-01-10,24.22,Real
8713,1997-01-09,24.83,Real
8714,1997-01-08,24.78,Real
8715,1997-01-07,24.76,Real
8716,1997-01-06,24.76,Real
8717,1997-01-03,24.19,Real
8718,1997-01-02,24.45,Real
8719,1996-12-31,23.9,Real
8720,1996-12-30,23.95,Real
8721,1996-12-27,23.55,Real
8722,1996-12-24,23.66,Real
8723,1996-12-23,23.51,Real
8724,1996-12-20,23.96,Real
8725,1996-12-19,24.18,Real
8726,1996-12-18,23.69,Real
8727,1996-12-17,24.05,Real
8728,1996-12-16,23.98,Real
8729,1996-12-13,22.83,Real
8730,1996-12-12,22.65,Real
8731,1996-12-11,22.95,Real
8732,1996-12-10,23.74,Real
8733,1996-12-09,24.18,Real
8734,1996-12-06,24.56,Real
8735,1996-12-05,24.49,Real
8736,1996-12-04,24.21,Real
8737,1996-12-03,24.12,Real
8738,1996-12-02,23.5,Real
8739,1996-11-29,23.17,Real
8740,1996-11-28,23.0,Real
8741,1996-11-27,23.07,Real
8742,1996-11-26,22.78,Real
8743,1996-11-25,23.22,Real
8744,1996-11-22,23.86,Real
8745,1996-11-21,22.9,Real
8746,1996-11-20,23.4,Real
8747,1996-11-19,23.13,Real
8748,1996-11-18,22.75,Real
8749,1996-11-15,23.28,Real
8750,1996-11-14,23.18,Real
8751,1996-11-13,22.88,Real
8752,1996-11-12,22.38,Real
8753,1996-11-11,22.7,Real
8754,1996-11-08,22.4,Real
8755,1996-11-07,21.75,Real
8756,1996-11-06,21.85,Real
8757,1996-11-05,21.85,Real
8758,1996-11-04,22.1,Real
8759,1996-11-01,22.3,Real
8760,1996-10-31,22.8,Real
8761,1996-10-30,23.15,Real
8762,1996-10-29,23.3,Real
8763,1996-10-28,24.45,Real
8764,1996-10-25,24.13,Real
8765,1996-10-24,24.28,Real
8766,1996-10-23,24.6,Real
8767,1996-10-22,25.4,Real
8768,1996-10-21,25.08,Real
8769,1996-10-18,25.18,Real
8770,1996-10-17,24.83,Real
8771,1996-10-16,24.5,Real
8772,1996-10-15,24.58,Real
8773,1996-10-14,24.75,Real
8774,1996-10-11,23.85,Real
8775,1996-10-10,23.63,Real
8776,1996-10-09,24.58,Real
8777,1996-10-08,24.55,Real
8778,1996-10-07,24.28,Real
8779,1996-10-04,23.88,Real
8780,1996-10-03,23.63,Real
8781,1996-10-02,23.13,Real
8782,1996-10-01,23.18,Real
8783,1996-09-30,24.15,Real
8784,1996-09-27,22.9,Real
8785,1996-09-26,23.35,Real
8786,1996-09-25,23.05,Real
8787,1996-09-24,22.78,Real
8788,1996-09-23,22.15,Real
8789,1996-09-20,21.78,Real
8790,1996-09-19,22.08,Real
8791,1996-09-18,22.38,Real
8792,1996-09-17,21.7,Real
8793,1996-09-16,22.6,Real
8794,1996-09-13,23.83,Real
8795,1996-09-12,23.35,Real
8796,1996-09-11,23.3,Real
8797,1996-09-10,22.68,Real
8798,1996-09-09,22.25,Real
8799,1996-09-06,22.43,Real
8800,1996-09-05,22.15,Real
8801,1996-09-04,22.2,Real
8802,1996-09-03,21.9,Real
8803,1996-09-02,22.23,Real
8804,1996-08-30,20.98,Real
8805,1996-08-29,21.0,Real
8806,1996-08-28,20.68,Real
8807,1996-08-27,20.45,Real
8808,1996-08-23,20.78,Real
8809,1996-08-22,21.25,Real
8810,1996-08-21,20.8,Real
8811,1996-08-20,21.35,Real
8812,1996-08-19,21.58,Real
8813,1996-08-16,21.3,Real
8814,1996-08-15,20.88,Real
8815,1996-08-14,20.9,Real
8816,1996-08-13,21.03,Real
8817,1996-08-12,20.65,Real
8818,1996-08-09,20.05,Real
8819,1996-08-08,20.03,Real
8820,1996-08-07,19.48,Real
8821,1996-08-06,19.45,Real
8822,1996-08-05,19.65,Real
8823,1996-08-02,19.63,Real
8824,1996-08-01,18.84,Real
8825,1996-07-31,19.0,Real
8826,1996-07-30,18.9,Real
8827,1996-07-29,18.99,Real
8828,1996-07-26,18.92,Real
8829,1996-07-25,19.5,Real
8830,1996-07-24,19.36,Real
8831,1996-07-23,19.5,Real
8832,1996-07-22,19.23,Real
8833,1996-07-19,19.45,Real
8834,1996-07-18,19.95,Real
8835,1996-07-17,19.75,Real
8836,1996-07-16,20.3,Real
8837,1996-07-15,20.2,Real
8838,1996-07-12,19.93,Real
8839,1996-07-11,20.01,Real
8840,1996-07-10,19.8,Real
8841,1996-07-09,19.63,Real
8842,1996-07-08,19.62,Real
8843,1996-07-05,19.99,Real
8844,1996-07-04,19.77,Real
8845,1996-07-03,19.13,Real
8846,1996-07-02,19.43,Real
8847,1996-07-01,19.77,Real
8848,1996-06-28,19.28,Real
8849,1996-06-27,19.38,Real
8850,1996-06-26,18.6,Real
8851,1996-06-25,18.38,Real
8852,1996-06-24,18.38,Real
8853,1996-06-21,18.45,Real
8854,1996-06-20,18.43,Real
8855,1996-06-19,18.4,Real
8856,1996-06-18,18.8,Real
8857,1996-06-17,18.7,Real
8858,1996-06-14,17.83,Real
8859,1996-06-13,17.98,Real
8860,1996-06-12,18.23,Real
8861,1996-06-11,18.28,Real
8862,1996-06-10,18.48,Real
8863,1996-06-07,18.4,Real
8864,1996-06-06,18.18,Real
8865,1996-06-05,18.2,Real
8866,1996-06-04,18.5,Real
8867,1996-06-03,18.25,Real
8868,1996-05-31,18.1,Real
8869,1996-05-30,18.1,Real
8870,1996-05-29,18.95,Real
8871,1996-05-28,19.53,Real
8872,1996-05-24,19.73,Real
8873,1996-05-23,19.53,Real
8874,1996-05-22,19.4,Real
8875,1996-05-21,18.7,Real
8876,1996-05-20,18.63,Real
8877,1996-05-17,18.05,Real
8878,1996-05-16,18.63,Real
8879,1996-05-15,19.5,Real
8880,1996-05-14,19.63,Real
8881,1996-05-13,19.48,Real
8882,1996-05-10,19.23,Real
8883,1996-05-09,19.35,Real
8884,1996-05-08,19.85,Real
8885,1996-05-07,20.08,Real
8886,1996-05-03,19.38,Real
8887,1996-05-02,19.45,Real
8888,1996-05-01,18.95,Real
8889,1996-04-30,19.5,Real
8890,1996-04-29,20.05,Real
8891,1996-04-26,20.05,Real
8892,1996-04-25,20.35,Real
8893,1996-04-24,20.73,Real
8894,1996-04-23,20.88,Real
8895,1996-04-22,19.38,Real
8896,1996-04-19,19.53,Real
8897,1996-04-18,19.33,Real
8898,1996-04-17,19.88,Real
8899,1996-04-16,21.2,Real
8900,1996-04-15,22.68,Real
8901,1996-04-12,22.73,Real
8902,1996-04-11,23.9,Real
8903,1996-04-10,22.63,Real
8904,1996-04-09,21.43,Real
8905,1996-04-04,20.85,Real
8906,1996-04-03,20.93,Real
8907,1996-04-02,21.18,Real
8908,1996-04-01,20.8,Real
8909,1996-03-29,20.33,Real
8910,1996-03-28,20.25,Real
8911,1996-03-27,21.33,Real
8912,1996-03-26,21.68,Real
8913,1996-03-25,21.3,Real
8914,1996-03-22,21.15,Real
8915,1996-03-21,20.35,Real
8916,1996-03-20,20.38,Real
8917,1996-03-19,20.35,Real
8918,1996-03-18,20.5,Real
8919,1996-03-15,19.3,Real
8920,1996-03-14,19.4,Real
8921,1996-03-13,19.58,Real
8922,1996-03-12,19.3,Real
8923,1996-03-11,18.93,Real
8924,1996-03-08,18.85,Real
8925,1996-03-07,19.03,Real
8926,1996-03-06,19.18,Real
8927,1996-03-05,18.75,Real
8928,1996-03-04,18.4,Real
8929,1996-03-01,18.55,Real
8930,1996-02-29,18.8,Real
8931,1996-02-28,18.65,Real
8932,1996-02-27,19.0,Real
8933,1996-02-26,18.85,Real
8934,1996-02-23,18.85,Real
8935,1996-02-22,19.28,Real
8936,1996-02-21,19.05,Real
8937,1996-02-20,18.58,Real
8938,1996-02-19,18.2,Real
8939,1996-02-16,18.2,Real
8940,1996-02-15,18.18,Real
8941,1996-02-14,18.28,Real
8942,1996-02-13,18.08,Real
8943,1996-02-12,17.18,Real
8944,1996-02-09,17.23,Real
8945,1996-02-08,17.05,Real
8946,1996-02-07,16.93,Real
8947,1996-02-06,16.83,Real
8948,1996-02-05,16.93,Real
8949,1996-02-02,17.05,Real
8950,1996-02-01,16.78,Real
8951,1996-01-31,16.63,Real
8952,1996-01-30,16.53,Real
8953,1996-01-29,16.23,Real
8954,1996-01-26,16.7,Real
8955,1996-01-25,17.0,Real
8956,1996-01-24,17.33,Real
8957,1996-01-23,17.38,Real
8958,1996-01-22,17.53,Real
8959,1996-01-19,17.53,Real
8960,1996-01-18,17.88,Real
8961,1996-01-17,17.43,Real
8962,1996-01-16,17.73,Real
8963,1996-01-15,17.5,Real
8964,1996-01-12,17.58,Real
8965,1996-01-11,17.85,Real
8966,1996-01-10,18.48,Real
8967,1996-01-09,19.05,Real
8968,1996-01-08,19.68,Real
8969,1996-01-05,19.5,Real
8970,1996-01-04,19.13,Real
8971,1996-01-03,19.15,Real
8972,1996-01-02,18.95,Real
8973,1995-12-29,18.65,Real
8974,1995-12-28,18.78,Real
8975,1995-12-27,18.73,Real
8976,1995-12-22,18.18,Real
8977,1995-12-21,18.1,Real
8978,1995-12-20,18.05,Real
8979,1995-12-19,18.03,Real
8980,1995-12-18,18.33,Real
8981,1995-12-15,18.15,Real
8982,1995-12-14,17.9,Real
8983,1995-12-13,17.7,Real
8984,1995-12-12,17.48,Real
8985,1995-12-11,17.68,Real
8986,1995-12-08,17.73,Real
8987,1995-12-07,17.48,Real
8988,1995-12-06,17.55,Real
8989,1995-12-05,17.53,Real
8990,1995-12-04,17.35,Real
8991,1995-12-01,17.18,Real
8992,1995-11-30,17.13,Real
8993,1995-11-29,17.3,Real
8994,1995-11-28,17.25,Real
8995,1995-11-27,17.2,Real
8996,1995-11-24,16.93,Real
8997,1995-11-23,16.88,Real
8998,1995-11-22,16.9,Real
8999,1995-11-21,16.6,Real
9000,1995-11-20,16.8,Real
9001,1995-11-17,17.03,Real
9002,1995-11-16,16.78,Real
9003,1995-11-15,16.73,Real
9004,1995-11-14,16.58,Real
9005,1995-11-13,16.63,Real
9006,1995-11-10,16.83,Real
9007,1995-11-09,16.9,Real
9008,1995-11-08,16.75,Real
9009,1995-11-07,16.7,Real
9010,1995-11-06,16.78,Real
9011,1995-11-03,16.88,Real
9012,1995-11-02,16.83,Real
9013,1995-11-01,16.53,Real
9014,1995-10-31,16.58,Real
9015,1995-10-30,16.45,Real
9016,1995-10-27,16.35,Real
9017,1995-10-26,16.3,Real
9018,1995-10-25,15.98,Real
9019,1995-10-24,16.08,Real
9020,1995-10-23,15.88,Real
9021,1995-10-20,15.8,Real
9022,1995-10-19,15.85,Real
9023,1995-10-18,15.98,Real
9024,1995-10-17,16.03,Real
9025,1995-10-16,16.15,Real
9026,1995-10-13,15.98,Real
9027,1995-10-12,15.9,Real
9028,1995-10-11,16.05,Real
9029,1995-10-10,15.95,Real
9030,1995-10-09,16.0,Real
9031,1995-10-06,15.75,Real
9032,1995-10-05,15.85,Real
9033,1995-10-04,16.4,Real
9034,1995-10-03,16.58,Real
9035,1995-10-02,16.55,Real
9036,1995-09-29,16.58,Real
9037,1995-09-28,16.65,Real
9038,1995-09-27,16.28,Real
9039,1995-09-26,16.15,Real
9040,1995-09-25,16.18,Real
9041,1995-09-22,16.4,Real
9042,1995-09-21,16.6,Real
9043,1995-09-20,17.0,Real
9044,1995-09-19,17.23,Real
9045,1995-09-18,17.23,Real
9046,1995-09-15,17.18,Real
9047,1995-09-14,17.0,Real
9048,1995-09-13,16.85,Real
9049,1995-09-12,16.9,Real
9050,1995-09-11,16.75,Real
9051,1995-09-08,16.93,Real
9052,1995-09-07,16.6,Real
9053,1995-09-06,16.63,Real
9054,1995-09-05,16.68,Real
9055,1995-09-04,16.62,Real
9056,1995-09-01,16.25,Real
9057,1995-08-31,16.2,Real
9058,1995-08-30,16.18,Real
9059,1995-08-29,16.23,Real
9060,1995-08-25,16.15,Real
9061,1995-08-24,16.3,Real
9062,1995-08-23,16.5,Real
9063,1995-08-22,16.23,Real
9064,1995-08-21,16.25,Real
9065,1995-08-18,16.03,Real
9066,1995-08-17,15.85,Real
9067,1995-08-16,15.78,Real
9068,1995-08-15,15.85,Real
9069,1995-08-14,15.93,Real
9070,1995-08-11,16.23,Real
9071,1995-08-10,16.08,Real
9072,1995-08-09,16.13,Real
9073,1995-08-08,16.0,Real
9074,1995-08-07,15.9,Real
9075,1995-08-04,16.08,Real
9076,1995-08-03,15.99,Real
9077,1995-08-02,16.13,Real
9078,1995-08-01,16.1,Real
9079,1995-07-31,15.78,Real
9080,1995-07-28,15.93,Real
9081,1995-07-27,15.98,Real
9082,1995-07-26,16.0,Real
9083,1995-07-25,15.48,Real
9084,1995-07-24,15.38,Real
9085,1995-07-21,15.35,Real
9086,1995-07-20,15.68,Real
9087,1995-07-19,15.8,Real
9088,1995-07-18,15.68,Real
9089,1995-07-17,15.73,Real
9090,1995-07-14,15.8,Real
9091,1995-07-13,15.98,Real
9092,1995-07-12,16.03,Real
9093,1995-07-11,15.93,Real
9094,1995-07-10,15.88,Real
9095,1995-07-07,16.1,Real
9096,1995-07-06,16.15,Real
9097,1995-07-05,16.0,Real
9098,1995-07-04,15.93,Real
9099,1995-07-03,16.35,Real
9100,1995-06-30,16.58,Real
9101,1995-06-29,16.5,Real
9102,1995-06-28,16.95,Real
9103,1995-06-27,16.63,Real
9104,1995-06-26,16.55,Real
9105,1995-06-23,16.4,Real
9106,1995-06-22,16.55,Real
9107,1995-06-21,16.5,Real
9108,1995-06-20,16.98,Real
9109,1995-06-19,16.93,Real
9110,1995-06-16,17.75,Real
9111,1995-06-15,17.95,Real
9112,1995-06-14,17.63,Real
9113,1995-06-13,17.83,Real
9114,1995-06-12,17.63,Real
9115,1995-06-09,17.68,Real
9116,1995-06-08,17.93,Real
9117,1995-06-07,18.13,Real
9118,1995-06-06,17.95,Real
9119,1995-06-05,18.23,Real
9120,1995-06-02,17.9,Real
9121,1995-06-01,17.7,Real
9122,1995-05-31,17.58,Real
9123,1995-05-30,17.43,Real
9124,1995-05-26,17.8,Real
9125,1995-05-25,18.0,Real
9126,1995-05-24,18.55,Real
9127,1995-05-23,18.48,Real
9128,1995-05-22,18.38,Real
9129,1995-05-19,18.43,Real
9130,1995-05-18,18.23,Real
9131,1995-05-17,18.5,Real
9132,1995-05-16,18.53,Real
9133,1995-05-15,18.43,Real
9134,1995-05-12,18.23,Real
9135,1995-05-11,18.08,Real
9136,1995-05-10,18.1,Real
9137,1995-05-09,18.12,Real
9138,1995-05-08,18.78,Real
9139,1995-05-05,18.85,Real
9140,1995-05-04,18.68,Real
9141,1995-05-03,18.33,Real
9142,1995-05-02,18.83,Real
9143,1995-05-01,19.38,Real
9144,1995-04-28,18.98,Real
9145,1995-04-27,19.08,Real
9146,1995-04-26,18.9,Real
9147,1995-04-25,19.35,Real
9148,1995-04-24,19.05,Real
9149,1995-04-21,19.18,Real
9150,1995-04-20,19.15,Real
9151,1995-04-19,18.73,Real
9152,1995-04-18,18.55,Real
9153,1995-04-13,17.98,Real
9154,1995-04-12,18.73,Real
9155,1995-04-11,18.63,Real
9156,1995-04-10,18.15,Real
9157,1995-04-07,18.45,Real
9158,1995-04-06,18.5,Real
9159,1995-04-05,18.35,Real
9160,1995-04-04,18.03,Real
9161,1995-04-03,17.88,Real
9162,1995-03-31,17.98,Real
9163,1995-03-30,17.98,Real
9164,1995-03-29,18.05,Real
9165,1995-03-28,17.85,Real
9166,1995-03-27,17.83,Real
9167,1995-03-24,17.65,Real
9168,1995-03-23,17.48,Real
9169,1995-03-22,17.08,Real
9170,1995-03-21,16.8,Real
9171,1995-03-20,16.83,Real
9172,1995-03-17,16.55,Real
9173,1995-03-16,16.5,Real
9174,1995-03-15,16.38,Real
9175,1995-03-14,16.33,Real
9176,1995-03-13,16.3,Real
9177,1995-03-10,16.5,Real
9178,1995-03-09,16.65,Real
9179,1995-03-08,16.73,Real
9180,1995-03-07,16.85,Real
9181,1995-03-06,16.75,Real
9182,1995-03-03,16.68,Real
9183,1995-03-02,16.55,Real
9184,1995-03-01,16.85,Real
9185,1995-02-28,17.23,Real
9186,1995-02-27,17.35,Real
9187,1995-02-24,17.1,Real
9188,1995-02-23,17.1,Real
9189,1995-02-22,17.08,Real
9190,1995-02-21,17.18,Real
9191,1995-02-20,17.43,Real
9192,1995-02-17,17.4,Real
9193,1995-02-16,17.13,Real
9194,1995-02-15,17.1,Real
9195,1995-02-14,17.0,Real
9196,1995-02-13,16.88,Real
9197,1995-02-10,16.85,Real
9198,1995-02-09,16.85,Real
9199,1995-02-08,17.03,Real
9200,1995-02-07,17.05,Real
9201,1995-02-06,17.08,Real
9202,1995-02-03,17.4,Real
9203,1995-02-02,17.0,Real
9204,1995-02-01,17.05,Real
9205,1995-01-31,16.8,Real
9206,1995-01-30,16.68,Real
9207,1995-01-27,16.38,Real
9208,1995-01-26,16.73,Real
9209,1995-01-25,16.98,Real
9210,1995-01-24,17.15,Real
9211,1995-01-23,17.0,Real
9212,1995-01-20,17.23,Real
9213,1995-01-19,17.08,Real
9214,1995-01-18,16.95,Real
9215,1995-01-17,16.78,Real
9216,1995-01-16,16.38,Real
9217,1995-01-13,16.2,Real
9218,1995-01-12,16.48,Real
9219,1995-01-11,16.4,Real
9220,1995-01-10,16.0,Real
9221,1995-01-09,16.08,Real
9222,1995-01-06,16.35,Real
9223,1995-01-05,16.13,Real
9224,1995-01-04,15.93,Real
9225,1995-01-03,15.88,Real
9226,1994-12-30,16.23,Real
9227,1994-12-29,16.25,Real
9228,1994-12-28,16.08,Real
9229,1994-12-23,15.55,Real
9230,1994-12-22,15.6,Real
9231,1994-12-21,15.65,Real
9232,1994-12-20,15.73,Real
9233,1994-12-19,15.58,Real
9234,1994-12-16,15.48,Real
9235,1994-12-15,15.6,Real
9236,1994-12-14,15.83,Real
9237,1994-12-13,15.73,Real
9238,1994-12-12,15.98,Real
9239,1994-12-09,16.08,Real
9240,1994-12-08,16.13,Real
9241,1994-12-07,15.83,Real
9242,1994-12-06,16.05,Real
9243,1994-12-05,15.93,Real
9244,1994-12-02,16.35,Real
9245,1994-12-01,16.98,Real
9246,1994-11-30,16.95,Real
9247,1994-11-29,17.0,Real
9248,1994-11-28,16.95,Real
9249,1994-11-25,17.0,Real
9250,1994-11-24,16.95,Real
9251,1994-11-23,16.88,Real
9252,1994-11-22,17.2,Real
9253,1994-11-21,17.25,Real
9254,1994-11-18,16.45,Real
9255,1994-11-17,16.53,Real
9256,1994-11-16,16.8,Real
9257,1994-11-15,16.98,Real
9258,1994-11-14,17.25,Real
9259,1994-11-11,17.38,Real
9260,1994-11-10,17.2,Real
9261,1994-11-09,17.55,Real
9262,1994-11-08,17.38,Real
9263,1994-11-07,17.78,Real
9264,1994-11-04,18.0,Real
9265,1994-11-03,17.75,Real
9266,1994-11-02,17.58,Real
9267,1994-11-01,17.4,Real
9268,1994-10-31,17.18,Real
9269,1994-10-28,17.18,Real
9270,1994-10-27,17.08,Real
9271,1994-10-26,16.88,Real
9272,1994-10-25,16.48,Real
9273,1994-10-24,16.48,Real
9274,1994-10-21,16.35,Real
9275,1994-10-20,16.53,Real
9276,1994-10-19,16.28,Real
9277,1994-10-18,16.13,Real
9278,1994-10-17,15.75,Real
9279,1994-10-14,15.58,Real
9280,1994-10-13,15.63,Real
9281,1994-10-12,16.08,Real
9282,1994-10-11,16.38,Real
9283,1994-10-10,16.7,Real
9284,1994-10-07,16.93,Real
9285,1994-10-06,16.63,Real
9286,1994-10-05,16.5,Real
9287,1994-10-04,16.7,Real
9288,1994-10-03,16.85,Real
9289,1994-09-30,16.73,Real
9290,1994-09-29,16.6,Real
9291,1994-09-28,16.2,Real
9292,1994-09-27,16.1,Real
9293,1994-09-26,16.1,Real
9294,1994-09-23,16.3,Real
9295,1994-09-22,15.9,Real
9296,1994-09-21,15.8,Real
9297,1994-09-20,15.78,Real
9298,1994-09-19,15.45,Real
9299,1994-09-16,15.3,Real
9300,1994-09-15,15.25,Real
9301,1994-09-14,15.4,Real
9302,1994-09-13,15.48,Real
9303,1994-09-12,15.83,Real
9304,1994-09-09,15.93,Real
9305,1994-09-08,16.05,Real
9306,1994-09-07,16.03,Real
9307,1994-09-06,15.95,Real
9308,1994-09-05,15.6,Real
9309,1994-09-02,15.88,Real
9310,1994-09-01,16.03,Real
9311,1994-08-31,16.03,Real
9312,1994-08-30,15.78,Real
9313,1994-08-26,15.85,Real
9314,1994-08-25,15.75,Real
9315,1994-08-24,15.8,Real
9316,1994-08-23,15.3,Real
9317,1994-08-22,15.25,Real
9318,1994-08-19,16.13,Real
9319,1994-08-18,16.3,Real
9320,1994-08-17,16.28,Real
9321,1994-08-16,16.68,Real
9322,1994-08-15,16.75,Real
9323,1994-08-12,17.1,Real
9324,1994-08-11,17.5,Real
9325,1994-08-10,17.33,Real
9326,1994-08-09,17.68,Real
9327,1994-08-08,17.93,Real
9328,1994-08-05,17.78,Real
9329,1994-08-04,18.43,Real
9330,1994-08-03,18.48,Real
9331,1994-08-02,18.48,Real
9332,1994-08-01,19.03,Real
9333,1994-07-29,18.48,Real
9334,1994-07-28,18.0,Real
9335,1994-07-27,17.83,Real
9336,1994-07-26,17.43,Real
9337,1994-07-25,17.35,Real
9338,1994-07-22,17.58,Real
9339,1994-07-21,17.45,Real
9340,1994-07-20,17.35,Real
9341,1994-07-19,17.2,Real
9342,1994-07-18,17.5,Real
9343,1994-07-15,18.15,Real
9344,1994-07-14,18.33,Real
9345,1994-07-13,18.25,Real
9346,1994-07-12,18.25,Real
9347,1994-07-11,17.48,Real
9348,1994-07-08,17.0,Real
9349,1994-07-07,16.78,Real
