IdFaseNotaDisciplinaTurma,IdTurma_x,IdFaseNota,IdDisciplina_x,ConteudoProgramatico,IdPeriodo,IdSerie,NumeroFase,NomeFase,CabecBoletim,ImprimirBoletimNotaParcial,ImprimirBoletimNPNaoConfirmada,ImprimirBoletimNota,ImprimirBoletimFaltas,StFaseInformada,StCalcularDisciplinaComposta,IdFormulaComposicaoNota,IdFormulaNota,MediaMinimaAprovacao,ValorArredondamentoMedia,IdFormulaAprovacao,IdFormulaFalta,IdFaseNotaAprovacao,IdFaseNotaReprovacao,DataInicioExibicao,NumeroOrdemExibicao,NumeroSemanasLetivas,StCalcularSituacaoGeral,IdFormulaAprovacaoFrequencia,ValorNotaMaxima,DataInicialPeriodoAula,DataFinalPeriodoAula,StCalcDiscCompUtilizaFormulaFN,DataLimiteDigitacaoNota,NumeroDiasLetivos,StDispensarNotaAutomatica,TipoDispensaAutomatica,StConfirmarDispensaAutomatica,SituacaoReprovadoFrequencia,SituacaoAprovado,SituacaoReprovado,StFaseNotaSempreCalcular,TipoInformada,StPermiteProfessorImportarPadraoAvaliacao,StPermiteProfessorInserirEditarAvaliacao,StPermiteProfessorInserirBloco,IdDisciplina_y,IdTurma_y,IdAluno,Nota01,Nota02,Nota03,Nota04,Nota05,Nota06,Nota07,Nota08,Nota09,Nota10,IdFormulaComposicao,StNotaConfirmada,NotaFase,Faltas,QuantAulasDadas,_Nota01,StNotaFaseExibirDisp,IdFaseNotaAluno
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,148,1132,,,,,,,,,,,55.0,False,,0.0,,,False,19051
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,681,,,,,,,,,,,55.0,False,,0.0,,,False,19052
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,761,,,,,,,,,,,55.0,False,,0.0,,,False,19053
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,812,,,,,,,,,,,55.0,False,,0.0,,,False,19054
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,819,,,,,,,,,,,55.0,False,,0.0,,,False,19055
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,878,,,,,,,,,,,55.0,False,,0.0,,,False,19056
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,965,,,,,,,,,,,55.0,False,,0.0,,,False,19057
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,1013,,,,,,,,,,,55.0,False,,0.0,,,False,19058
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,1016,,,,,,,,,,,55.0,False,,0.0,,,False,19059
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,148,1132,,,,,,,,,,,55.0,False,,0.0,,,False,19060
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,623,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19061
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,722,7.5,,,,,,,,,,55.0,True,7.5,0.0,,,False,19062
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,153,729,3.0,,,,,,,,,,55.0,True,3.0,0.0,,,False,19063
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,820,8.0,,,,,,,,,,55.0,True,8.0,0.0,,,False,19064
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,932,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19065
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,960,6.0,,,,,,,,,,55.0,True,6.0,0.0,,,False,19066
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,962,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19067
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,994,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19068
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,997,7.5,,,,,,,,,,55.0,True,7.5,0.0,,,False,19069
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,998,8.0,,,,,,,,,,55.0,True,8.0,0.0,,,False,19070
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,1007,3.5,,,,,,,,,,55.0,True,3.5,0.0,,,False,19071
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,1014,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19072
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,1015,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19073
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,1035,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19074
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,149,1112,6.0,,,,,,,,,,55.0,True,6.0,0.0,,,False,19075
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,411,1082,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19251
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,411,1088,,,,,,,,,,,55.0,False,,0.0,,,False,19252
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,411,1100,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19253
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,411,1102,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19254
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,645,8.0,,,,,,,,,,55.0,True,8.0,0.0,,,False,19298
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,688,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19299
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,712,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19300
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,828,,,,,,,,,,,55.0,False,,0.0,,,False,19301
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,829,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19302
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,882,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19303
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,970,,,,,,,,,,,55.0,False,,0.0,,,False,19304
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,1023,6.5,,,,,,,,,,55.0,True,6.5,0.0,,,False,19305
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,1036,6.5,,,,,,,,,,55.0,True,6.5,0.0,,,False,19306
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,411,1065,,,,,,,,,,,55.0,False,,0.0,,,False,19307
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,944,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19449
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,978,4.6,,,,,,,,,,55.0,True,5.0,0.0,,,False,19450
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1002,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19451
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1012,3.0,,,,,,,,,,55.0,True,3.0,0.0,,,False,19452
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1017,3.0,,,,,,,,,,55.0,True,3.0,0.0,,,False,19453
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1018,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19454
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1042,6.0,,,,,,,,,,55.0,True,6.0,0.0,,,False,19455
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1046,3.0,,,,,,,,,,55.0,True,3.0,0.0,,,False,19456
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1113,7.0,,,,,,,,,,55.0,True,7.0,0.0,,,False,19457
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,422,1117,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19458
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,421,902,7.75,,,,,,,,,,55.0,True,8.0,0.0,,,False,19491
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,239,975,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19492
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,421,981,6.0,,,,,,,,,,55.0,True,6.0,0.0,,,False,19493
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,421,989,7.0,,,,,,,,,,55.0,True,7.0,0.0,,,False,19494
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,421,993,7.0,,,,,,,,,,55.0,True,7.0,0.0,,,False,19495
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,421,1044,7.5,,,,,,,,,,55.0,True,7.5,0.0,,,False,19496
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,4,421,1050,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19497
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,421,902,,,,,,,,,,,55.0,False,,0.0,,,False,19519
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,637,,,,,,,,,,,55.0,False,,0.0,,,False,19877
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,644,,,,,,,,,,,55.0,False,,0.0,,,False,19878
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,646,,,,,,,,,,,55.0,False,,0.0,,,False,19879
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,806,,,,,,,,,,,55.0,False,,0.0,,,False,19880
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,808,,,,,,,,,,,55.0,False,,0.0,,,False,19881
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,990,,,,,,,,,,,55.0,False,,0.0,,,False,19882
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,1045,,,,,,,,,,,55.0,False,,0.0,,,False,19883
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,156,1079,,,,,,,,,,,55.0,False,,0.0,,,False,19884
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,637,,,,,,,,,,,55.0,False,,0.0,,,False,19885
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,644,,,,,,,,,,,55.0,False,,0.0,,,False,19886
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,646,,,,,,,,,,,55.0,False,,0.0,,,False,19887
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,806,,,,,,,,,,,55.0,False,,0.0,,,False,19888
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,808,,,,,,,,,,,55.0,False,,0.0,,,False,19889
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,990,,,,,,,,,,,55.0,False,,0.0,,,False,19890
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,1045,,,,,,,,,,,55.0,False,,0.0,,,False,19891
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,156,1079,,,,,,,,,,,55.0,False,,0.0,,,False,19892
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,157,802,0.0,,,,,,,,,,55.0,True,0.0,0.0,,,False,19893
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,157,804,4.0,,,,,,,,,,55.0,True,4.0,0.0,,,False,19894
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,157,805,5.0,,,,,,,,,,55.0,True,5.0,0.0,,,False,19895
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,157,809,3.0,,,,,,,,,,55.0,True,3.0,0.0,,,False,19896
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,157,810,7.5,,,,,,,,,,55.0,True,7.5,0.0,,,False,19897
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,157,818,4.0,,,,,,,,,,55.0,True,4.0,0.0,,,False,19898
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,1,157,1183,6.5,,,,,,,,,,55.0,True,6.5,0.0,,,False,19899
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,412,951,,,,,,,,,,,55.0,False,,0.0,,,False,19978
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,412,954,,,,,,,,,,,55.0,False,,0.0,,,False,19979
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,412,1028,,,,,,,,,,,55.0,False,,0.0,,,False,19980
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,412,1039,,,,,,,,,,,55.0,False,,0.0,,,False,19981
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,412,1047,,,,,,,,,,,55.0,False,,0.0,,,False,19982
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,147,1051,,,,,,,,,,,55.0,False,,0.0,,,False,19983
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,240,1059,,,,,,,,,,,55.0,False,,0.0,,,False,19984
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,412,1060,,,,,,,,,,,55.0,False,,0.0,,,False,19985
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,16,412,1062,,,,,,,,,,,55.0,False,,0.0,,,False,19986
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,412,684,,,,,,,,,,,55.0,False,,0.0,,,False,19988
1,420,134,4,,5,2,1,DIAGNOSTICA 1,DIG1,False,False,False,False,True,False,55.0,,5.0,,50.0,,135.0,,,1,,False,,10.0,,,False,,,False,,False,,,R,False,FormulaComposicao,True,True,True,18,412,906,,,,,,,,,,,55.0,False,,0.0,,,False,19989
